sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2022,13,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,,,1,,,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,168,0
softball,v1,2022,13,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,106,0,0,7.0,0,0,0,3.0,3.0,0,5,3,3,3,1,3,0,0,2.0,15.0,9.0,3.0,9.0,3.0,9.0,61,23,38,39.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,168,0
softball,v1,2022,13,0,0,,359,50,50,RHP,,Peyton,St. George,Peyton St. George,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,46,0,0,4.499968,0,0,0,4.2,4.667,0,5,3,3,0,4,4,0,1,1.928433683308335,9.642168416541676,0.0,7.71373473323334,7.71373473323334,1.0,5.785301049925006,95,41,54,42.001000000000005,P,4.2,4.667,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,167,1
softball,v1,2022,13,0,0,,311,26,26,IF,,Sydney,Sherrill,Sydney Sherrill,1,1,1,1,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,4,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,167,1
softball,v1,2022,13,0,0,,325,60,60,RHP,,Mariah,Mazon,Mariah Mazon,1,1,,1,0,,,,,,,,,,,,,,,,,,,,,48,0,1,0.0,0,0,0,2.1,2.333,0,1,1,0,0,0,2,1,0,0.4286326618088298,3.8576939562794683,0.0,0.0,7.715387912558937,inf,3.8576939562794683,42,14,28,54.999,P,2.1,2.333,0,1,0,0,1.0,0,0.0,1,1,3.8576939562794683,Player,167,1
softball,v1,2022,13,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,1,1,1,1,,4,4,1,1,0,0,1,1,0,0,1,,,0,0.25,0.25,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,10,0,0,0,1.0,0,0.0,10,10,12.857142857142858,Player,167,1
softball,v1,2022,13,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,1,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,167,1
softball,v1,2022,13,0,0,,309,14,14,IF,,Aly,Harrell,Aly Harrell,,,1,,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,1,1,1,1,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,167,1
softball,v1,2022,13,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,,,1,,,3,2,1,1,0,0,1,1,1,0,0,0,0,0,0.5,0.667,2.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,,,0,,,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,1,1,1,1,,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,167,1
softball,v1,2022,13,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,1,1,1,,3,3,1,1,0,0,1,1,0,0,1,,,0,0.333,0.333,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,3,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,167,1
softball,v1,2022,13,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,1,1,1,,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,167,1
softball,v1,2022,13,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,1,,,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,0
softball,v1,2022,13,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,1,2,1,1,,4,2,0,0,0,0,0,0,2,0,2,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,166,0
softball,v1,2022,13,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,1,2,1,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,6.0,6.0,1,1,1,0,0.667,0,0.0,3,3,3.0,Player,166,0
softball,v1,2022,13,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,2,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,166,0
softball,v1,2022,13,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,2,1,1,1,3,3,1,1,0,0,1,1,0,0,2,,,0,0.333,0.333,1.333,4,0,0,76,0,1,4.6666665,0,0,0,3.0,3.0,0,5,2,2,0,2,1,0,0,2.3333333333333335,15.0,0.0,6.0,3.0,0.5,6.0,57,19,38,40.0,P,3.0,3.0,0,2,0,0,1.0,0,0.0,2,2,6.0,Player,166,0
softball,v1,2022,13,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,0
softball,v1,2022,13,0,0,,425,42,42,IF,,Janae,Jefferson,Janae Jefferson,1,2,1,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,166,0
softball,v1,2022,13,0,0,,163,71,71,RHP,,Sara,Groenewegen,Sara Groenewegen,,,,,0,,,,,,,,,,,,,,,,,,,,,32,0,0,0.0,0,0,0,1.0,1.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,18.0,inf,0.0,11,3,8,55.0,,,,,,,,,,,,,,Player,166,0
softball,v1,2022,13,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,,,1,,,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,166,0
softball,v1,2022,13,0,0,,360,43,43,OF,,Rachel,Lewis,Rachel Lewis,1,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,166,0
softball,v1,2022,13,0,0,,40,3,3,LHP,,Danielle,O'Toole,Danielle O'Toole,,,,,0,,,,,,,,,,,,,,,,,,,,,24,0,0,7.0,0,0,0,2.0,2.0,0,3,2,2,1,0,2,0,0,1.5,13.5,4.5,0.0,9.0,inf,9.0,40,15,25,44.0,,,,,,,,,,,,,,Player,166,0
softball,v1,2022,13,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,1,2,1,1,,3,3,0,1,1,0,0,0,0,0,2,0,0,0,0.333,0.333,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,2,0,0,0,1.0,0,0.0,2,2,3.0,Player,166,0
softball,v1,2022,13,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,2,1,1,,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,6.0,6.0,6,0,0,0,1.0,0,0.0,6,6,9.0,Player,166,0
softball,v1,2022,13,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,1
softball,v1,2022,13,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,1,2,1,1,,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0.667,0.667,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,3,3,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,169,1
softball,v1,2022,13,0,0,,157,2,2,SS,,Sydney,Romero,Sydney Romero,1,2,1,1,,3,3,1,1,1,0,0,1,0,0,1,0,0,0,0.333,0.333,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,169,1
softball,v1,2022,13,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,1,2,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,196,1,0,2.9999785,0,0,0,4.2,4.667,0,3,2,2,1,3,2,0,0,1.2856224555388902,5.785301049925006,1.928433683308335,5.785301049925006,3.85686736661667,0.6666666666666666,3.8568673666166706,81,34,47,49.001000000000005,P,4.2,4.667,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,1
softball,v1,2022,13,0,0,,305,70,70,IF,,Andrea,Filler,Andrea Filler,1,2,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,3,3,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,169,1
softball,v1,2022,13,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,0,,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,1
softball,v1,2022,13,0,0,,167,68,68,IF,,Courtney,Gano,Courtney Gano,1,2,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,4,1,0,1,1.0,0,0.0,5,5,6.428571428571429,Player,169,1
softball,v1,2022,13,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,,,,,0,,,,,,,,,,,,,,,,,,,,,148,0,0,0.0,0,0,1,2.1,2.333,0,0,0,0,0,0,5,2,1,0.0,0.0,0.0,0.0,19.288469781397342,inf,0.0,42,20,22,61.999,,,,,,,,,,,,,,Player,169,1
softball,v1,2022,13,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,2,1,1,,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,169,1
softball,v1,2022,13,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,1,,,3,3,1,2,0,0,1,2,0,0,0,0,0,0,0.667,0.667,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,1
softball,v1,2022,13,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,2,1,1,,3,1,1,1,1,0,0,1,2,0,0,0,0,0,1.0,1.0,2.0,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,1
softball,v1,2022,13,0,0,,457,54,54,IF,,Hayley,Busby,Hayley Busby,1,2,1,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,169,1
softball,v1,2022,13,0,0,,294,35,35,OF,,Nicole,Rangel-Mendes,Nicole Rangel-Mendes,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,3,1,1,,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,169,0
softball,v1,2022,13,0,0,,157,2,2,SS,,Sydney,Romero,Sydney Romero,1,3,1,1,,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,1,1,1,0,0.667,0,0.0,3,3,3.0,Player,169,0
softball,v1,2022,13,0,0,,299,66,66,RHP,,Shannon,Saile,Shannon Saile,,,,,0,,,,,,,,,,,,,,,,,,,,,28,0,0,0.0,0,0,0,0.2,0.667,0,2,0,0,0,0,0,0,0,2.998500749625187,26.986506746626684,0.0,0.0,0.0,,0.0,14,3,11,48.001,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,1,,,4,1,0,0,0,0,0,0,2,1,1,0,0,0,0.0,0.75,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,167,68,68,IF,,Courtney,Gano,Courtney Gano,1,3,1,1,,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,6.0,6.0,6,0,0,0,1.0,0,0.0,6,6,9.0,Player,169,0
softball,v1,2022,13,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,1,3,1,1,,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,6.0,6.0,1,1,1,0,0.667,0,0.0,3,3,3.0,Player,169,0
softball,v1,2022,13,0,0,,457,54,54,IF,,Hayley,Busby,Hayley Busby,1,3,1,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,6.0,6.0,1,0,0,0,1.0,0,0.0,1,1,1.5,Player,169,0
softball,v1,2022,13,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,1,3,,1,0,,,,,,,,,,,,,,,,,,,,,28,0,0,6.000086,0,0,0,2.1,2.333,0,1,2,2,1,1,3,1,0,0.8572653236176596,3.8576939562794683,3.8576939562794683,3.8576939562794683,11.573081868838404,3.0,7.715387912558937,47,16,31,48.999,P,2.1,2.333,0,1,0,0,1.0,0,0.0,1,1,3.8576939562794683,Player,169,0
softball,v1,2022,13,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,16,0,1,9.333333,0,0,0,3.0,3.0,0,4,4,4,2,1,4,0,1,1.6666666666666667,12.0,6.0,3.0,12.0,4.0,12.0,70,30,47,38.0,P,3.0,3.0,0,1,0,0,1.0,0,0.0,1,1,3.0,Player,169,0
softball,v1,2022,13,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,,,1,,,4,4,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,169,0
softball,v1,2022,13,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,3,1,1,,4,3,1,2,0,0,0,3,0,0,0,1,1,0,0.667,0.5,0.667,2,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,169,0
softball,v1,2022,13,0,0,,305,70,70,IF,,Andrea,Filler,Andrea Filler,1,3,1,1,,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,1,1,0,0,1.0,0,0.0,2,2,3.0,Player,169,0
softball,v1,2022,13,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,3,1,1,,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,167,1
softball,v1,2022,13,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,3,1,1,,3,2,3,2,0,0,1,1,0,1,0,0,0,0,1.0,1.0,2.5,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,167,1
softball,v1,2022,13,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,1,3,1,1,,4,4,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,2,4,0,1,1.0,0,0.0,6,6,7.714285714285714,Player,167,1
softball,v1,2022,13,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,1,3,1,1,,3,3,1,2,1,0,1,4,0,0,0,0,0,0,0.667,0.667,2.0,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,167,1
softball,v1,2022,13,0,0,,325,60,60,RHP,,Mariah,Mazon,Mariah Mazon,,,,,0,,,,,,,,,,,,,,,,,,,,,96,1,0,10.500262,0,0,0,1.1,1.333,0,2,2,2,0,1,2,0,0,2.2505626406601653,13.50337584396099,0.0,6.751687921980495,13.50337584396099,2.0,13.503375843960992,33,19,19,42.999,,,,,,,,,,,,,,Player,167,1
softball,v1,2022,13,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,1,3,1,1,,4,4,1,1,0,0,1,1,0,0,1,,,0,0.25,0.25,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,8,0,0,1,1.0,0,0.0,8,8,10.285714285714286,Player,167,1
softball,v1,2022,13,0,0,,296,77,77,RHP,,Sydney,Littlejohn Watkins,Sydney Littlejohn Watkins,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,124,0,0,3.8181472,0,0,0,3.2,3.667,0,5,3,2,0,3,0,1,0,2.18161985274066,12.271611671666212,0.0,7.362967002999728,0.0,0.0,7.362967002999728,65,28,37,38.001,P,3.2,3.667,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,167,1
softball,v1,2022,13,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,,,1,,,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,167,1
