sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2021,4,0,0,,158,14,14,RHP,,Taran,Alvelo,Taran Alvelo,,,,,1,,,,,,,,,,,,,,,,,,,,,30,0,1,6.300063,0,0,0,3.1,3.333,0,5,3,3,1,0,2,1,0,1.5001500150015001,13.501350135013501,2.7002700270027002,0.0,5.4005400540054005,inf,8.1008100810081,66,18,51,39.999,,,,,,,,,,,,,,Player,49,1
softball,v1,2021,4,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,,,1,,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,0
softball,v1,2021,4,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,4,1,1,,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,10,0,0,1,1.0,0,0.0,10,10,12.857142857142858,Player,46,0
softball,v1,2021,4,0,0,,49,43,43,OF,,Michelle,Moultrie,Michelle Moultrie,1,4,1,1,,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,46,0
softball,v1,2021,4,0,0,,169,22,22,RHP,,Odicci,Alexander,Odicci Alexander,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,0
softball,v1,2021,4,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,1,4,1,1,,4,3,0,2,1,0,0,1,0,0,0,0,0,0,0.667,0.667,1.0,3,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,2,1,0,0.667,0,0.0,3,3,2.5714285714285716,Player,46,0
softball,v1,2021,4,0,0,,38,77,77,IF,,Kelsey,Stewart,Kelsey Stewart,1,4,1,1,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,2,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,46,0
softball,v1,2021,4,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,,,1,,,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0.333,0.25,0.333,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,0
softball,v1,2021,4,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,1,,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,0
softball,v1,2021,4,0,0,,33,38,38,LHP,,Cat,Osterman,Cat Osterman,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,234,1,0,1.0,0,1,0,7.0,7.0,1,0,1,1,0,2,5,1,1,0.2857142857142857,0.0,0.0,2.5714285714285716,6.428571428571429,2.5,1.2857142857142856,97,38,59,70.0,P,7.0,7.0,0,2,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,46,0
softball,v1,2021,4,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,1,4,1,1,,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0.667,0.5,0.667,2,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,46,0
softball,v1,2021,4,0,0,,14,2,2,IF,,Shelby,Pendley,Shelby Pendley,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,0.0,0.0,1,2,1,1,0.75,0,0.0,4,4,inf,Player,46,0
softball,v1,2021,4,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,4,0,1,,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,3.0,3.0,3,0,0,0,1.0,0,0.0,3,3,9.0,Player,48,1
softball,v1,2021,4,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,,,1,,,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,0,0,1,0,0.0,0,0.0,1,1,0.0,Player,48,1
softball,v1,2021,4,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,4,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,2,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,48,1
softball,v1,2021,4,0,0,,195,70,70,RHP,,Amber,Fiser,Amber Fiser,1,4,,1,0,,,,,,,,,,,,,,,,,,,,,16,0,0,10.500262,0,0,0,1.1,1.333,0,5,4,2,0,0,0,0,0,3.7509377344336086,33.758439609902474,0.0,0.0,0.0,,27.006751687921984,37,13,24,31.999000000000002,P,2.0,2.0,0,1,0,0,1.0,0,0.0,1,1,4.5,Player,48,1
softball,v1,2021,4,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,,,,,0,,,,,,,,,,,,,,,,,,,,,28,0,0,0.0,0,0,0,0.2,0.667,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,13.493253373313342,inf,0.0,5,0,5,53.001,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,1,4,,1,1,,,,,,,,,,,,,,,,,,,,,48,0,1,3.5,0,0,0,4.0,4.0,0,5,2,2,0,0,1,0,0,1.25,11.25,0.0,0.0,2.25,inf,4.5,57,17,40,45.0,P,4.0,4.0,0,2,0,0,1.0,0,0.0,2,2,4.5,Player,48,1
softball,v1,2021,4,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,,,1,,,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.333,0.0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,3,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,48,1
softball,v1,2021,4,0,0,,165,31,31,IF,,Ali,Aguilar,Ali Aguilar,1,4,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,48,1
softball,v1,2021,4,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,1,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,76,74,74,OF,,Morgan,Howe,Morgan Howe,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,4.0,4.0,1,0,0,0,1.0,0,0.0,1,1,2.25,Player,48,1
softball,v1,2021,4,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,,,,,0,,,,,,,,,,,,,,,,,,,,,32,0,0,0.0,0,0,0,1.0,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,9.0,inf,0.0,12,5,7,54.0,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,1,4,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,11,0,0,0,1.0,0,0.0,11,11,14.142857142857142,Player,48,1
softball,v1,2021,4,0,0,,161,26,26,IF,,Britt,Vonk,Britt Vonk,1,5,1,1,,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,8.0,8.0,0,1,0,0,1.0,0,0.0,1,1,1.125,Player,49,0
softball,v1,2021,4,0,0,,166,6,6,IF,,Riley,Sartain-Vaughan,Riley Sartain-Vaughan,1,5,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,8.0,8.0,1,6,0,0,1.0,0,0.0,7,7,7.875,Player,49,0
softball,v1,2021,4,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,,,0,,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,49,0
softball,v1,2021,4,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,1,5,,1,1,,,,,,,,,,,,,,,,,,,,,110,0,1,0.0,0,0,0,5.0,5.0,0,4,1,0,0,4,2,0,0,1.6,7.2,0.0,7.2,3.6,0.5,1.8,104,43,61,53.0,P,2.0,2.0,0,3,0,0,1.0,0,0.0,3,3,13.5,Player,49,0
softball,v1,2021,4,0,0,,168,5,5,OF,,Ciara,Bryan,Ciara Bryan,1,5,1,1,,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,0.0,0.0,1,0,0,0,1.0,0,0.0,1,1,inf,Player,49,0
softball,v1,2021,4,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,,,1,,,4,3,1,1,0,0,1,1,0,1,1,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,49,0
softball,v1,2021,4,0,0,,45,9,9,OF,,Janie,Reed,Janie Reed,1,5,1,1,,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.75,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,8.0,8.0,2,0,0,0,1.0,0,0.0,2,2,2.25,Player,49,0
softball,v1,2021,4,0,0,,163,71,71,RHP,,Sara,Groenewegen,Sara Groenewegen,,,1,,0,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,54,0,0,7.0,0,0,0,2.0,2.0,0,3,2,2,1,0,0,0,1,1.5,13.5,4.5,0.0,0.0,,9.0,30,9,21,42.0,,,,,,,,,,,,,,Player,49,0
softball,v1,2021,4,0,0,,5,3,3,RHP,,Samantha,Show,Samantha Show,,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,49,0
softball,v1,2021,4,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,1,5,1,1,,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,8.0,8.0,12,0,0,0,1.0,0,0.0,12,12,13.5,Player,49,0
softball,v1,2021,4,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,1,5,1,1,,4,3,0,2,1,0,0,0,1,0,0,0,0,0,0.667,0.75,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,8.0,8.0,2,2,0,0,1.0,0,0.0,4,4,4.5,Player,49,0
softball,v1,2021,4,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,1,5,1,1,,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,8.0,8.0,1,0,0,0,1.0,0,0.0,1,1,1.125,Player,49,0
softball,v1,2021,4,0,0,,165,31,31,IF,,Ali,Aguilar,Ali Aguilar,1,5,1,1,,4,3,1,1,0,0,1,1,0,0,0,,,0,0.333,0.333,1.333,4,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,8.0,8.0,2,4,0,0,1.0,0,0.0,6,6,6.75,Player,48,1
softball,v1,2021,4,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,1,,,4,4,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,51,45,45,IF,,Katiyana,Mauga,Katiyana Mauga,1,5,1,1,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,8.0,8.0,11,0,0,1,1.0,0,0.0,11,11,12.375,Player,48,1
softball,v1,2021,4,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,,,1,,,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,1,5,1,1,,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,8.0,8.0,1,0,0,0,1.0,0,0.0,1,1,1.125,Player,48,1
softball,v1,2021,4,0,0,,198,96,96,IF,,Sis,Bates,Sis Bates,1,5,1,1,,3,2,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,8.0,8.0,3,0,0,0,1.0,0,0.0,3,3,3.375,Player,48,1
softball,v1,2021,4,0,0,,76,74,74,OF,,Morgan,Howe,Morgan Howe,1,5,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,8.0,8.0,1,0,0,0,1.0,0,0.0,1,1,1.125,Player,48,1
softball,v1,2021,4,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,1,5,1,1,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,8.0,8.0,1,4,0,1,1.0,0,0.0,5,5,5.625,Player,48,1
softball,v1,2021,4,0,0,,19,17,17,LHP,,Haylie,Wagner,Haylie Wagner,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,78,1,0,0.0,0,0,0,1.2,1.667,0,1,0,0,0,0,0,1,0,0.5998800239952009,5.398920215956808,0.0,0.0,0.0,,0.0,15,3,12,53.001,P,1.0,1.0,0,1,0,1,1.0,0,0.0,1,1,9.0,Player,48,1
softball,v1,2021,4,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,,,1,,,4,3,1,2,1,0,0,1,1,0,1,0,0,0,0.667,0.75,1.0,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,48,1
softball,v1,2021,4,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,166,0,0,2.210538,0,0,0,6.1,6.333,1,6,2,2,1,2,5,1,0,1.2632243802305385,8.526764566556134,1.4211274277593557,2.8422548555187115,7.105637138796778,2.5,2.8422548555187115,93,31,62,51.998999999999995,P,-1.0,-1.0,1,1,0,0,1.0,0,0.0,2,2,-18.0,Player,48,1
softball,v1,2021,4,0,0,,24,22,22,IF,,Amanda,Sanchez,Amanda Sanchez,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,1,6,,1,0,,,,,,,,,,,,,,,,,,,,,-6,0,0,10.5,0,0,0,2.0,2.0,0,4,3,3,0,1,3,1,0,2.5,18.0,0.0,4.5,13.5,3.0,13.5,52,22,30,38.0,P,3.0,3.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,47,0
softball,v1,2021,4,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,1,6,1,1,,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,3,2,0,1,1.0,0,0.0,5,5,6.428571428571429,Player,47,0
softball,v1,2021,4,0,0,,44,16,16,RHP,,Jessica,Burroughs,Jessica Burroughs,1,6,,1,1,,,,,,,,,,,,,,,,,,,,,4,0,1,7.0,0,0,0,2.0,2.0,0,2,2,2,1,1,2,0,0,1.5,9.0,4.5,4.5,9.0,2.0,9.0,34,15,19,45.0,P,2.0,2.0,0,1,0,0,1.0,0,0.0,1,1,4.5,Player,47,0
softball,v1,2021,4,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,1,6,1,1,,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,47,0
softball,v1,2021,4,0,0,,41,51,51,C,,Aubree,Munro,Aubree Munro,,,1,,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,157,2,2,SS,,Sydney,Romero,Sydney Romero,1,6,1,1,,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,3,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,47,0
softball,v1,2021,4,0,0,,40,3,3,LHP,,Danielle,O'Toole,Danielle O'Toole,,,,,0,,,,,,,,,,,,,,,,,,,,,-82,0,0,94.49528,0,0,0,0.2,0.667,0,5,9,9,0,4,0,0,1,13.493253373313342,67.46626686656671,0.0,53.97301349325337,0.0,0.0,121.43928035982007,46,21,30,2.0009999999999977,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,,,1,,,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,203,56,56,RHP,,Gina,Snyder,Gina Snyder,,,,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,5.250131,0,0,0,1.1,1.333,0,1,1,1,1,1,0,0,0,1.5003750937734435,6.751687921980495,6.751687921980495,6.751687921980495,0.0,0.0,6.751687921980496,19,10,9,46.999,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,36,4,4,IF,,Amanda,Chidester,Amanda Chidester,1,6,1,1,,3,3,1,3,0,0,1,1,0,0,0,0,0,0,1.0,1.0,2.0,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,8,0,0,1,1.0,0,0.0,8,8,10.285714285714286,Player,47,0
softball,v1,2021,4,0,0,,200,62,62,IF,,Kayla,Wedl,Kayla Wedl,,,0,,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,1,6,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,47,0
softball,v1,2021,4,0,0,,159,23,23,OF,,Amanda,Lorenz,Amanda Lorenz,,,1,,,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,47,0
softball,v1,2021,4,0,0,,170,55,55,IF,,Jessie,Harper,Jessie Harper,1,6,1,1,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,3.0,3.0,1,0,0,0,1.0,0,0.0,1,1,3.0,Player,47,0
softball,v1,2021,4,0,0,,169,22,22,RHP,,Odicci,Alexander,Odicci Alexander,1,6,,1,1,,,,,,,,,,,,,,,,,,,,,146,0,0,2.3333333,0,0,0,3.0,3.0,0,1,1,1,1,1,1,0,0,0.6666666666666666,3.0,3.0,3.0,3.0,1.0,3.0,29,9,20,53.0,P,3.0,3.0,1,1,0,0,1.0,0,0.0,2,2,6.0,Player,46,1
softball,v1,2021,4,0,0,,49,43,43,OF,,Michelle,Moultrie,Michelle Moultrie,1,6,1,1,,4,4,1,1,1,0,0,1,0,0,0,1,1,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,46,1
softball,v1,2021,4,0,0,,6,50,50,RHP,,Randi,Rupp,Randi Rupp,,,,,0,,,,,,,,,,,,,,,,,,,,,144,1,0,0.0,0,0,0,2.0,2.0,0,2,0,0,0,1,1,0,0,1.5,9.0,0.0,4.5,4.5,1.0,0.0,34,9,25,52.0,,,,,,,,,,,,,,Player,46,1
softball,v1,2021,4,0,0,,38,77,77,IF,,Kelsey,Stewart,Kelsey Stewart,1,6,1,1,,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,,,3,0,0,0,1.0,0,0.0,3,3,,Player,46,1
softball,v1,2021,4,0,0,,27,27,27,C,,Sahvanna,Jaquish,Sahvanna Jaquish,1,6,1,1,,4,3,3,3,0,0,1,2,1,0,0,0,0,0,1.0,1.0,2.0,6,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,,,0,1,0,0,1.0,0,0.0,1,1,,Player,46,1
softball,v1,2021,4,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,,,1,,,2,1,2,1,0,0,1,2,1,0,0,0,0,0,1.0,1.0,4.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,1
softball,v1,2021,4,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,1,6,0,1,,2,2,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,5.0,5.0,0,2,0,0,1.0,0,0.0,2,2,3.6,Player,46,1
softball,v1,2021,4,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,1,6,1,1,,4,3,2,1,0,0,0,1,1,0,0,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,9,0,0,0,1.0,0,0.0,9,9,11.571428571428571,Player,46,1
softball,v1,2021,4,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,,,1,,,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0.333,0.5,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,46,1
softball,v1,2021,4,0,0,,14,2,2,IF,,Shelby,Pendley,Shelby Pendley,1,6,1,1,,3,1,1,0,0,0,0,1,2,0,1,0,0,0,0.0,0.667,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,5.0,5.0,1,1,0,0,1.0,0,0.0,2,2,3.6,Player,46,1
softball,v1,2021,4,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,1,6,1,1,,4,4,3,2,1,0,0,2,0,0,0,0,0,0,0.5,0.5,0.75,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,46,1
softball,v1,2021,4,0,0,,194,72,72,IF,,Sami,Williams,Sami Williams,1,6,0,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,2.0,2.0,1,1,0,0,1.0,0,0.0,2,2,9.0,Player,46,1
softball,v1,2021,4,0,0,,201,90,90,RHP,,Nicole,Newman,Nicole Newman,1,6,,1,0,,,,,,,,,,,,,,,,,,,,,134,0,0,3.5,0,0,0,2.0,2.0,0,2,1,1,0,2,0,0,0,2.0,9.0,0.0,9.0,0.0,0.0,4.5,30,13,17,46.0,P,2.0,2.0,0,2,0,0,1.0,0,0.0,2,2,9.0,Player,46,1
