season,game_id,game_number,play_seq_num,narrative,home_team_id,home_team_score,away_team_id,away_team_score,offensive_team_id,offensive_team_score,defensive_team_id,defensive_team_score,inning,top_bottom_flag,outs,winning_team_id,action,hit_location,hit_location_description,batter_id,pitcher_id
2022,181,1,24,H Flippen grounded out to ss (3-2 FBBKFB).,167,1,168,3,168,3,167,1,3,True,0,168,63,6,,21,359
2022,181,1,25,M Davidson struck out swinging (2-2 SSBFFBFS).,167,1,168,3,168,3,167,1,3,True,1,168,KS,0,,310,359
2022,181,1,26,S Fischer grounded out to ss (3-2 KBBSB).,167,1,168,3,168,3,167,1,3,True,2,168,63,6,,37,359
2022,181,1,27,Si Romero popped up to 2b (0-0).,167,1,168,3,167,1,168,3,3,False,0,168,P4,4,,292,19
2022,181,1,28,"A Chidester homered to center field, RBI (0-0).",167,2,168,3,167,2,168,3,3,False,1,168,HR 8 RBI,8,center field,36,19
2022,181,1,29,"E Piancastel homered to right field, RBI (2-2 BBFF).",167,3,168,3,167,3,168,3,3,False,1,,HR 9 RBI,9,right field,42,19
2022,181,1,30,A Urtez struck out swinging (1-2 KKBS).,167,3,168,3,167,3,168,3,3,False,1,,KS,0,,9,19
2022,181,1,31,B Nickles popped up to ss (2-2 KBBK).,167,3,168,3,167,3,168,3,3,False,2,,P6,6,,204,19
2022,181,1,32,K Harshman walked (3-1 BBBKB).,167,3,168,3,168,3,167,3,4,True,0,,BB,0,,11,359
2022,181,1,33,"T Edwards grounded out to 3b, SAC, bunt (1-1 BK); K Harshman advanced to second.",167,3,168,3,168,3,167,3,4,True,0,,53 SAC BU,5,,46,359
2022,181,1,34,A Febrey grounded out to 3b (0-0).,167,3,168,3,168,3,167,3,4,True,1,,53,5,,459,359
2022,181,1,35,K Stokes-O'C walked (3-1 SBBBB).,167,3,168,3,168,3,167,3,4,True,2,,BB,0,,303,359
2022,181,1,36,V Hayward grounded out to 3b (0-0).,167,3,168,3,168,3,167,3,4,True,2,,53,5,,3,359
2022,181,1,37,C Eberle to p for H Wagner.,167,3,168,3,167,3,168,3,4,False,0,,,,,,
2022,181,1,38,A Leach pinch hit for S Sherrill.,167,3,168,3,167,3,168,3,4,False,0,,,,,,
2022,181,1,39,A Harrell grounded out to ss (2-1 KBB).,167,3,168,3,167,3,168,3,4,False,0,,63,6,,309,196
2022,181,1,40,A Leach struck out swinging (2-2 KBKBFS).,167,3,168,3,167,3,168,3,4,False,1,,KS,0,,69,196
2022,181,1,41,A Andrews struck out swinging (1-2 KSFBFS).,167,3,168,3,167,3,168,3,4,False,2,,KS,0,,197,196
2022,181,1,42,S Sherrill to 3b for A Leach.,167,3,168,3,168,3,167,3,5,True,0,,,,,,
2022,181,1,43,J Jackson grounded out to 1b unassisted (2-2 BBKF).,167,3,168,3,168,3,167,3,5,True,0,,3UA,3,,54,359
2022,181,1,44,H Flippen singled to left field (0-0).,167,3,168,3,168,3,167,3,5,True,1,,1B 7,7,left field,21,359
2022,181,1,45,H Flippen stole second.,167,3,168,3,168,3,167,3,5,True,1,,,,,,
2022,181,1,46,M Davidson walked (3-2 BSBKBB).,167,3,168,3,168,3,167,3,5,True,1,,BB,0,,310,359
2022,181,1,47,R Bayless pinch ran for M Davidson.,167,3,168,3,168,3,167,3,5,True,1,,,,,,
2022,181,1,48,S Fischer struck out swinging (2-2 BKBSS).,167,3,168,3,168,3,167,3,5,True,1,,KS,0,,37,359
2022,181,1,49,M Mazon to p for P St. George.,167,3,168,3,168,3,167,3,5,True,2,,,,,,
2022,181,1,50,K Harshman lined out to rf (0-1 K).,167,3,168,3,168,3,167,3,5,True,2,,L9,9,,11,325
2022,181,1,51,H McCleney singled to center field (2-2 BKFB).,167,3,168,3,167,3,168,3,5,False,0,,1B 8,8,center field,28,196
2022,181,1,52,Si Romero grounded out to p (2-2 KBBKF); H McCleney advanced to second.,167,3,168,3,167,3,168,3,5,False,0,,13,1,,292,196
2022,181,1,53,A Chidester grounded out to p (1-1 KB); H McCleney advanced to third.,167,3,168,3,167,3,168,3,5,False,1,,13,1,,36,196
2022,181,1,54,E Piancastel walked (3-2 KKFBBBB).,167,3,168,3,167,3,168,3,5,False,2,,BB,0,,42,196
2022,181,1,55,A Urtez grounded out to 3b (1-1 BF).,167,3,168,3,167,3,168,3,5,False,2,,53,5,,9,196
2022,181,1,56,D Sanders pinch hit for T Edwards.,167,3,168,3,168,3,167,3,6,True,0,,,,,,
2022,181,1,57,D Sanders grounded out to p (0-0).,167,3,168,3,168,3,167,3,6,True,0,,13,1,,32,325
2022,181,1,58,A Febrey struck out looking (3-2 BBSFBK).,167,3,168,3,168,3,167,3,6,True,1,,KL,0,,459,325
2022,181,1,59,K Stokes-O'C grounded out to 1b unassisted (3-2 BFKBBF).,167,3,168,3,168,3,167,3,6,True,2,,3UA,3,,303,325
2022,181,1,60,T Edwards to c for D Sanders.,167,3,168,3,167,3,168,3,6,False,0,,,,,,
2022,181,1,61,B Nickles singled to center field (0-0).,167,3,168,3,167,3,168,3,6,False,0,,1B 8,8,center field,204,196
2022,181,1,62,J Roberts pinch hit for A Harrell.,167,3,168,3,167,3,168,3,6,False,0,,,,,,
2022,181,1,63,J Roberts grounded into double play p to ss to 1b (1-0 B); B Nickles out on the play.,167,3,168,3,167,3,168,3,6,False,0,,163 GDP,1,,34,196
2022,181,1,64,A Leach pinch hit for S Sherrill.,167,3,168,3,167,3,168,3,6,False,2,,,,,,
2022,181,1,65,A Leach singled to third base (2-2 KBSBF).,167,3,168,3,167,3,168,3,6,False,2,,1B 5,5,third base,69,196
2022,181,1,66,A Andrews grounded out to 3b (2-1 BFB).,167,3,168,3,167,3,168,3,6,False,2,,53,5,,197,196
2022,181,1,67,J Roberts to dp.,167,3,168,3,168,3,167,3,7,True,0,,,,,,
2022,181,1,68,S Sherrill to 3b for A Leach.,167,3,168,3,168,3,167,3,7,True,0,,,,,,
2022,181,1,69,V Hayward singled to right field (0-1 F).,167,3,168,3,168,3,167,3,7,True,0,,1B 9,9,right field,3,325
2022,181,1,70,"J Jackson out at first 3b to 2b, SAC, bunt (0-1 F); V Hayward advanced to second.",167,3,168,3,168,3,167,3,7,True,0,,54 SAC BU,5,,54,325
2022,181,1,71,H Flippen lined out to lf (3-2 BBBFFFF).,167,3,168,3,168,3,167,3,7,True,1,,L7,7,,21,325
2022,181,1,72,M Davidson to dp for R Bayless.,167,3,168,3,168,3,167,3,7,True,2,,,,,,
2022,181,1,73,Challenge: Umpire review on foul ball/HBP - Call overturned.,167,3,168,3,168,3,167,3,7,True,2,,,,,,
2022,181,1,74,M Davidson hit by pitch (1-1 BF).,167,3,168,3,168,3,167,3,7,True,2,,HBP,0,,310,325
2022,181,1,75,R Bayless pinch ran for M Davidson.,167,3,168,3,168,3,167,3,7,True,2,,,,,,
2022,181,1,76,"S Fischer struck out swinging, reached first on a passed ball (3-2 BFBBFFS); R Bayless advanced to second, advanced to third on a throwing error by c; V Hayward advanced to third, scored on the error, unearned.",167,3,168,4,168,4,167,3,7,True,2,168,KS PB,2,,37,325
2022,181,1,77,K Harshman flied out to cf (0-2 FK).,167,3,168,4,168,4,167,3,7,True,2,168,F8,8,,11,325
2022,181,1,78,H McCleney grounded out to 1b unassisted (3-2 KBKBFFB).,167,3,168,4,167,3,168,4,7,False,0,168,3UA,3,,28,196
2022,181,1,79,Si Romero walked (3-2 BBBKSB).,167,3,168,4,167,3,168,4,7,False,1,168,BB,0,,292,196
2022,181,1,80,A Chidester grounded into double play 2b to ss to 1b (2-2 KBFB); Si Romero out on the play.,167,3,168,4,167,3,168,4,7,False,1,168,463 GDP,4,,36,196
2022,182,2,-1,Start of game,169,0,166,0,166,0,169,0,1,True,0,,,,,,
2022,182,2,1,A Lorenz walked (3-1 BBBKB).,169,0,166,0,166,0,169,0,1,True,0,,BB,0,,159,278
2022,182,2,2,J Jefferson reached on a fielder's choice (0-1 K); A Lorenz out at second 2b to ss.,169,0,166,0,166,0,169,0,1,True,0,,FC,0,,425,278
2022,182,2,3,T Vidales walked (3-2 BBBKFFB); J Jefferson advanced to second.,169,0,166,0,166,0,169,0,1,True,1,,BB,0,,29,278
2022,182,2,4,N Taylor reached on a fielder's choice (3-2 KBBBKFF); T Vidales out at second 3b to 2b; J Jefferson advanced to third.,169,0,166,0,166,0,169,0,1,True,1,,FC,0,,39,278
2022,182,2,5,G Svekis popped up to ss (2-2 FBKB).,169,0,166,0,166,0,169,0,1,True,2,,P6,6,,23,278
2022,182,2,6,M Wiggins struck out looking (1-2 KKBK).,169,0,166,0,169,0,166,0,1,False,0,,KL,0,,48,10
2022,182,2,7,M Zerkle walked (3-0 BBBB).,169,0,166,0,169,0,166,0,1,False,1,,BB,0,,84,10
2022,182,2,8,"Sy Romero doubled down the lf line, RBI (1-1 KB); M Zerkle scored.",169,1,166,0,169,1,166,0,1,False,1,169,2B LL RBI,7,lf line,157,10
2022,182,2,9,S Jaquish singled to right field (0-2 KKFF); Sy Romero advanced to third.,169,1,166,0,169,1,166,0,1,False,1,169,1B 9,9,right field,27,10
2022,182,2,10,"D Mulipola singled to pitcher, RBI (0-1 K); S Jaquish advanced to second; Sy Romero scored.",169,2,166,0,169,2,166,0,1,False,1,169,1B 1 RBI,1,pitcher,199,10
2022,182,2,11,R Garcia reached on a fielder's choice (1-0 B); D Mulipola advanced to second; S Jaquish out at third p to 3b.,169,2,166,0,169,2,166,0,1,False,1,169,FC,0,,278,10
2022,182,2,12,A Filler flied out to cf (0-1 K).,169,2,166,0,169,2,166,0,1,False,2,169,F8,8,,305,10
2022,182,2,13,D Gibson grounded out to 3b (2-1 BBS).,169,2,166,0,166,0,169,2,2,True,0,169,53,5,,308,278
2022,182,2,14,S Rhodes doubled to left field (2-1 KBB).,169,2,166,0,166,0,169,2,2,True,1,169,2B 7,7,left field,297,278
2022,182,2,15,A Ocasio struck out swinging (2-2 KKBBS).,169,2,166,0,166,0,169,2,2,True,1,169,KS,0,,10,278
2022,182,2,16,S Bates fouled out to 3b (0-1 K).,169,2,166,0,166,0,169,2,2,True,2,169,FF5,5,,198,278
2022,182,2,17,C Gano grounded out to 1b unassisted (0-2 SK).,169,2,166,0,169,2,166,0,2,False,0,169,3UA,3,,167,10
2022,182,2,18,"H Busby singled, advanced to second on a throwing error by 3b (0-2 FKF).",169,2,166,0,169,2,166,0,2,False,1,169,1B E5T,5,,457,10
2022,182,2,19,M Wiggins grounded out to p (3-2 BBFFFB).,169,2,166,0,169,2,166,0,2,False,1,169,13,1,,48,10
2022,182,2,20,M Zerkle walked (3-2 SBKBBB).,169,2,166,0,169,2,166,0,2,False,2,169,BB,0,,84,10
2022,182,2,21,Sy Romero flied out to lf (0-1 K).,169,2,166,0,169,2,166,0,2,False,2,169,F7,7,,157,10
2022,182,2,22,A Lorenz walked (3-2 KBBFBB).,169,2,166,0,166,0,169,2,3,True,0,169,BB,0,,159,278
2022,182,2,23,J Jefferson popped up to 3b (0-1 F).,169,2,166,0,166,0,169,2,3,True,0,169,P5,5,,425,278
2022,182,2,24,T Vidales grounded into double play 3b to 2b to 1b (0-0); A Lorenz out on the play.,169,2,166,0,166,0,169,2,3,True,1,169,543 GDP,5,,29,278
2022,182,2,25,S Jaquish doubled to right field (3-2 BBFBK).,169,2,166,0,169,2,166,0,3,False,0,169,2B 9,9,right field,27,10
2022,182,2,26,D Mulipola popped up to 2b (0-0).,169,2,166,0,169,2,166,0,3,False,0,169,P4,4,,199,10
2022,182,2,27,R Garcia grounded out to 2b (1-0 B); S Jaquish advanced to third.,169,2,166,0,169,2,166,0,3,False,1,169,43,4,,278,10
2022,182,2,28,A Filler popped up to ss (1-2 BFK).,169,2,166,0,169,2,166,0,3,False,2,169,P6,6,,305,10
2022,182,2,29,N Taylor popped up to 3b (1-0 B).,169,2,166,0,166,0,169,2,4,True,0,169,P5,5,,39,278
2022,182,2,30,G Svekis flied out to rf (2-2 BBKF).,169,2,166,0,166,0,169,2,4,True,1,169,F9,9,,23,278
2022,182,2,31,D Gibson popped up to 2b (2-1 BBF).,169,2,166,0,166,0,169,2,4,True,2,169,P4,4,,308,278
2022,182,2,32,S Palacios to c for G Svekis.,169,2,166,0,169,2,166,0,4,False,0,169,,,,,
2022,182,2,33,A Ocasio to rf.,169,2,166,0,169,2,166,0,4,False,0,169,,,,,
2022,182,2,34,D O'Toole to p for R Lewis.,169,2,166,0,169,2,166,0,4,False,0,169,,,,,
2022,182,2,35,C Clifton pinch hit for C Gano.,169,2,166,0,169,2,166,0,4,False,0,169,,,,,
2022,182,2,36,L Piper pinch hit for H Busby.,169,2,166,0,169,2,166,0,4,False,0,169,,,,,
2022,182,2,37,C Clifton struck out looking (2-2 KBBSFK).,169,2,166,0,169,2,166,0,4,False,0,169,KL,0,,22,40
2022,182,2,38,L Piper grounded out to ss (2-1 BBK).,169,2,166,0,169,2,166,0,4,False,1,169,63,6,,31,40
2022,182,2,39,Challenge: Team Ocasio challenges call on fair/foul ball. Call Upheld.,169,2,166,0,169,2,166,0,4,False,2,169,,,,,
2022,182,2,40,M Wiggins doubled down the lf line (3-2 KBBFB).,169,2,166,0,169,2,166,0,4,False,2,169,2B LL,7,lf line,48,40
2022,182,2,41,"M Zerkle doubled to left center, RBI (1-1 BK); M Wiggins scored.",169,3,166,0,169,3,166,0,4,False,2,169,2B LC RBI,7,left center,84,40
2022,182,2,42,Sy Romero struck out swinging (1-2 KKBS).,169,3,166,0,169,3,166,0,4,False,2,169,KS,0,,157,40
2022,182,2,43,C Gano to 1b for C Clifton.,169,3,166,0,166,0,169,3,5,True,0,169,,,,,
2022,182,2,44,H Busby to rf for L Piper.,169,3,166,0,166,0,169,3,5,True,0,169,,,,,
2022,182,2,45,S Rhodes struck out looking (3-2 BBSBFFFFK).,169,3,166,0,166,0,169,3,5,True,0,169,KL,0,,297,278
2022,182,2,46,"A Ocasio homered to right field, RBI (1-0 B).",169,3,166,1,166,1,169,3,5,True,1,169,HR 9 RBI,9,right field,10,278
2022,182,2,47,R Garcia to dp.,169,3,166,1,166,1,169,3,5,True,1,169,,,,,
2022,182,2,48,T McQuillin to p.,169,3,166,1,166,1,169,3,5,True,1,169,,,,,
2022,182,2,49,S Bates struck out looking (3-2 BBKBKK).,169,3,166,1,166,1,169,3,5,True,1,169,KL,0,,198,20
2022,182,2,50,A Lorenz struck out looking (3-2 BKBBKFK).,169,3,166,1,166,1,169,3,5,True,2,169,KL,0,,159,20
2022,182,2,51,S Jaquish grounded out to 3b (2-1 BFB).,169,3,166,1,169,3,166,1,5,False,0,169,53,5,,27,40
2022,182,2,52,"D Mulipola homered to center field, RBI (1-2 KKB).",169,4,166,1,169,4,166,1,5,False,1,169,HR 8 RBI,8,center field,199,40
2022,182,2,53,R Garcia flied out to cf (0-1 K).,169,4,166,1,169,4,166,1,5,False,1,169,F8,8,,278,40
2022,182,2,54,A Filler popped up to 1b (3-2 BBKBKF).,169,4,166,1,169,4,166,1,5,False,2,169,P3,3,,305,40
2022,182,2,55,J Jefferson out at first 1b to 2b to 1b (3-2 BKBKB).,169,4,166,1,166,1,169,4,6,True,0,169,343,3,,425,20
2022,182,2,56,R Garcia to p.,169,4,166,1,166,1,169,4,6,True,1,169,,,,,
2022,182,2,57,/  for T McQuillin.,169,4,166,1,166,1,169,4,6,True,1,169,,,,,
2022,182,2,58,T Vidales singled to right center (1-2 KBF).,169,4,166,1,166,1,169,4,6,True,1,169,1B RC,9,right center,29,278
2022,182,2,59,A Ramirez pinch ran for T Vidales.,169,4,166,1,166,1,169,4,6,True,1,169,,,,,
2022,182,2,60,N Taylor fouled out to lf (1-2 BFF).,169,4,166,1,166,1,169,4,6,True,1,169,FF7,7,,39,278
2022,182,2,61,R Garcia to dp.,169,4,166,1,166,1,169,4,6,True,2,169,,,,,
2022,182,2,62,T McQuillin to p.,169,4,166,1,166,1,169,4,6,True,2,169,,,,,
2022,182,2,63,G Svekis pinch hit for S Palacios.,169,4,166,1,166,1,169,4,6,True,2,169,,,,,
2022,182,2,64,G Svekis hit by pitch (1-0 B); A Ramirez advanced to second.,169,4,166,1,166,1,169,4,6,True,2,169,HBP,0,,23,20
2022,182,2,65,D Gibson hit by pitch (1-1 KB); G Svekis advanced to second; A Ramirez advanced to third.,169,4,166,1,166,1,169,4,6,True,2,169,HBP,0,,308,20
2022,182,2,66,R Lewis pinch ran for D Gibson.,169,4,166,1,166,1,169,4,6,True,2,169,,,,,
2022,182,2,67,R Lewis advanced to second; G Svekis advanced to third; A Ramirez scored on a wild pitch.,169,4,166,2,166,2,169,4,6,True,2,169,,,,,
2022,182,2,68,S Rhodes struck out swinging (3-2 BBKKBS).,169,4,166,2,166,2,169,4,6,True,2,169,KS,0,,297,20
2022,182,2,69,T Vidales to 1b for A Ramirez.,169,4,166,2,169,4,166,2,6,False,0,169,,,,,
2022,182,2,70,S Palacios to c for G Svekis.,169,4,166,2,169,4,166,2,6,False,0,169,,,,,
2022,182,2,71,D Gibson to dp for R Lewis.,169,4,166,2,169,4,166,2,6,False,0,169,,,,,
2022,182,2,72,S Groenewege to p for D O'Toole.,169,4,166,2,169,4,166,2,6,False,0,169,,,,,
2022,182,2,73,C Gano struck out looking (2-2 SBFBK).,169,4,166,2,169,4,166,2,6,False,0,169,KL,0,,167,163
2022,182,2,74,L Piper pinch hit for H Busby.,169,4,166,2,169,4,166,2,6,False,1,169,,,,,
2022,182,2,75,L Piper flied out to rf (0-1 K).,169,4,166,2,169,4,166,2,6,False,1,169,F9,9,,31,163
2022,182,2,76,M Wiggins struck out swinging (1-2 BKKS).,169,4,166,2,169,4,166,2,6,False,2,169,KS,0,,48,163
2022,182,2,77,L Piper to rf.,169,4,166,2,166,2,169,4,7,True,0,169,,,,,
2022,182,2,78,A Ocasio struck out looking (1-2 KBSK).,169,4,166,2,166,2,169,4,7,True,0,169,KL,0,,10,20
2022,182,2,79,S Bates grounded out to 1b unassisted (0-0).,169,4,166,2,166,2,169,4,7,True,1,169,3UA,3,,198,20
2022,182,2,80,A Lorenz struck out swinging (3-2 BKBKBS).,169,4,166,2,166,2,169,4,7,True,2,169,KS,0,,159,20
2022,183,3,-1,Start of game,167,0,169,0,169,0,167,0,1,True,0,,,,,,
2022,183,3,1,M Wiggins walked (3-1 BFBBB).,167,0,169,0,169,0,167,0,1,True,0,,BB,0,,48,296
2022,183,3,2,M Zerkle reached on a fielder's choice (2-2 KSBBF); M Wiggins out at second 2b to ss.,167,0,169,0,169,0,167,0,1,True,0,,FC,0,,84,296
2022,183,3,3,M Zerkle stole second.,167,0,169,0,169,0,167,0,1,True,1,,,,,,
2022,183,3,4,"Sy Romero singled up the middle, RBI (0-1 K); M Zerkle scored.",167,0,169,1,169,1,167,0,1,True,1,169,1B MI RBI,8,middle,157,296
2022,183,3,5,"S Jaquish singled through the left side, advanced to second on the throw (2-2 BKBF); Sy Romero advanced to third, scored on the throw.",167,0,169,2,169,2,167,0,1,True,1,169,1B LS T,7,left side,27,296
2022,183,3,6,D Mulipola hit by pitch (0-0).,167,0,169,2,169,2,167,0,1,True,1,169,HP,0,,199,296
2022,183,3,7,R Garcia popped up to ss.,167,0,169,2,169,2,167,0,1,True,1,169,P6,6,,278,296
2022,183,3,8,A Filler walked (3-2 BKBFFBB); D Mulipola advanced to second; S Jaquish advanced to third.,167,0,169,2,169,2,167,0,1,True,2,169,BB,0,,305,296
2022,183,3,9,Team Chidester Challenge: Call is overturned and runner at 1B is out.,167,0,169,2,169,2,167,0,1,True,2,169,,,,,
2022,183,3,10,C Gano grounded out to 2b (1-2 KFB).,167,0,169,2,169,2,167,0,1,True,2,169,43,4,,167,296
2022,183,3,11,H McCleney walked (3-2 KBBBFB).,167,0,169,2,167,0,169,2,1,False,0,169,BB,0,,28,20
2022,183,3,12,Si Romero fouled out to 1b (0-1 S).,167,0,169,2,167,0,169,2,1,False,0,169,FF3,3,,292,20
2022,183,3,13,A Chidester struck out looking (1-2 KFBK).,167,0,169,2,167,0,169,2,1,False,1,169,KL,0,,36,20
2022,183,3,14,H McCleney advanced to second on a wild pitch.,167,0,169,2,167,0,169,2,1,False,2,169,,,,,
2022,183,3,15,E Piancastel grounded out to 2b (3-2 BFBKFB).,167,0,169,2,167,0,169,2,1,False,2,169,43,4,,42,20
2022,183,3,16,H Busby grounded out to 2b (1-0 B).,167,0,169,2,169,2,167,0,2,True,0,169,43,4,,457,296
2022,183,3,17,M Wiggins grounded out to ss.,167,0,169,2,169,2,167,0,2,True,1,169,63,6,,48,296
2022,183,3,18,"M Zerkle singled, advanced to second on a throwing error by p (1-2 KSB).",167,0,169,2,169,2,167,0,2,True,2,169,1B E1T,1,,84,296
2022,183,3,19,Sy Romero grounded out to 3b (2-0 BB).,167,0,169,2,169,2,167,0,2,True,2,169,53,5,,157,296
2022,183,3,20,"A Urtez homered to center field, RBI (3-2 BKBKBF).",167,1,169,2,167,1,169,2,2,False,0,169,HR CF RBI,8,center field,9,20
2022,183,3,21,B Nickles grounded out to p (0-1 K).,167,1,169,2,167,1,169,2,2,False,0,169,13,1,,204,20
2022,183,3,22,J Roberts struck out swinging (2-2 BBKSS).,167,1,169,2,167,1,169,2,2,False,1,169,KS,0,,34,20
2022,183,3,23,S Sherrill flied out to lf (0-2 KK).,167,1,169,2,167,1,169,2,2,False,2,169,F7,7,,311,20
2022,183,3,24,S Jaquish grounded out to ss (0-1 K).,167,1,169,2,169,2,167,1,3,True,0,169,63,6,,27,296
2022,183,3,25,D Mulipola walked (3-1 BBBKB).,167,1,169,2,169,2,167,1,3,True,1,169,BB,0,,199,296
2022,183,3,26,R Garcia hit into double play 2b to 1b (0-1 K); D Mulipola out on the play.,167,1,169,2,169,2,167,1,3,True,1,169,43 DP,4,,278,296
2022,183,3,27,A Andrews grounded out to 3b (2-2 BKKB).,167,1,169,2,167,1,169,2,3,False,0,169,53,5,,197,20
2022,183,3,28,H McCleney struck out looking (3-2 BFKBBK).,167,1,169,2,167,1,169,2,3,False,1,169,KL,0,,28,20
2022,183,3,29,Si Romero struck out swinging (2-2 KBKBS).,167,1,169,2,167,1,169,2,3,False,2,169,KS,0,,292,20
2022,183,3,30,A Filler popped up to 2b (2-1 BBK).,167,1,169,2,169,2,167,1,4,True,0,169,P4,4,,305,296
2022,183,3,31,C Gano singled through the left side (2-1 BBK).,167,1,169,2,169,2,167,1,4,True,1,169,1B LS,7,left side,167,296
2022,183,3,32,H Busby reached on a fielding error by 3b (0-0); C Gano advanced to second.,167,1,169,2,169,2,167,1,4,True,1,169,E5F,5,,457,296
2022,183,3,33,M Wiggins singled to pitcher (1-0 B); H Busby advanced to second; C Gano advanced to third.,167,1,169,2,169,2,167,1,4,True,1,169,1B P,1,pitcher,48,296
2022,183,3,34,"M Zerkle flied out to cf, SF, RBI (2-2 BBFF); M Wiggins advanced to second; H Busby advanced to third; C Gano scored, unearned.",167,1,169,3,169,3,167,1,4,True,1,169,F8 SF RBI,8,,84,296
2022,183,3,35,M Mazon to p for S Littlejohn.,167,1,169,3,169,3,167,1,4,True,2,169,,,,,
2022,183,3,36,Sy Romero struck out looking (3-2 BBKBFK).,167,1,169,3,169,3,167,1,4,True,2,169,KL,0,,157,325
2022,183,3,37,"A Chidester homered to right field, RBI (3-2 BFBBK).",167,2,169,3,167,2,169,3,4,False,0,169,HR RF RBI,9,right field,36,20
2022,183,3,38,E Piancastel singled to left field (3-2 KBBKFB).,167,2,169,3,167,2,169,3,4,False,0,169,1B LF,7,left field,42,20
2022,183,3,39,A Urtez singled to center field (2-2 KFBB); E Piancastel advanced to second.,167,2,169,3,167,2,169,3,4,False,0,169,1B CF,8,center field,9,20
2022,183,3,40,S Saile to p for T McQuillin.,167,2,169,3,167,2,169,3,4,False,0,169,,,,,
2022,183,3,41,"B Nickles doubled to right center, 2 RBI (2-2 BBFFFF); A Urtez scored; E Piancastel scored.",167,4,169,3,167,4,169,3,4,False,0,167,2B RC RBI2,9,right center,204,299
2022,183,3,42,J Roberts lined out to 3b (0-2 KS).,167,4,169,3,167,4,169,3,4,False,0,167,L5,5,,34,299
2022,183,3,43,A Leach pinch hit for S Sherrill.,167,4,169,3,167,4,169,3,4,False,1,167,,,,,
2022,183,3,44,A Leach lined out to ss (0-0).,167,4,169,3,167,4,169,3,4,False,1,167,L6,6,,69,299
