season,game_id,game_number,play_seq_num,narrative,home_team_id,home_team_score,away_team_id,away_team_score,offensive_team_id,offensive_team_score,defensive_team_id,defensive_team_score,inning,top_bottom_flag,outs,winning_team_id,action,hit_location,hit_location_description,batter_id,pitcher_id
2022,319,9,18,N Rangel-Me struck out swinging (1-2 BKKS).,255,1,256,0,255,1,256,0,2,False,2,255,KS,0,,294,171
2022,319,9,19,A Andrews grounded out to 1b unassisted (3-2 KFBBFFB).,255,1,256,0,256,0,255,1,3,True,0,255,3U,3,,197,278
2022,319,9,20,S Bates grounded out to ss (0-1 F).,255,1,256,0,256,0,255,1,3,True,1,255,63,6,,198,278
2022,319,9,21,A Lorenz walked (3-2 BFBBKFB).,255,1,256,0,256,0,255,1,3,True,2,255,BB,0,,159,278
2022,319,9,22,D Gibson struck out swinging (2-2 SBFBFFS).,255,1,256,0,256,0,255,1,3,True,2,255,KS,0,,308,278
2022,319,9,23,H McCleney singled to third base (1-2 BKKF).,255,1,256,0,255,1,256,0,3,False,0,255,1B 3B,5,third base,28,171
2022,319,9,24,M Wiggins singled to catcher (2-0 BB); H McCleney advanced to second.,255,1,256,0,255,1,256,0,3,False,0,255,1B 2,2,catcher,48,171
2022,319,9,25,"Si Romero singled up the middle, RBI (1-0 B); M Wiggins advanced to third; H McCleney scored.",255,2,256,0,255,2,256,0,3,False,0,255,1B MI RBI,8,middle,292,171
2022,319,9,26,G Svekis to c.,255,2,256,0,255,2,256,0,3,False,0,255,,,,,
2022,319,9,27,S Palacios to dp.,255,2,256,0,255,2,256,0,3,False,0,255,,,,,
2022,319,9,28,A Ocasio to p for A Denham.,255,2,256,0,255,2,256,0,3,False,0,255,,,,,
2022,319,9,29,"D Mulipola doubled to right center, advanced to third on the throw, 2 RBI (2-0 BB); Si Romero scored; M Wiggins scored.",255,4,256,0,255,4,256,0,3,False,0,255,2B RC +T RBI2,9,right center,199,10
2022,319,9,30,"T Vidales doubled to left center, RBI (0-0); D Mulipola scored.",255,5,256,0,255,5,256,0,3,False,0,255,2B LC RBI,7,left center,29,10
2022,319,9,31,"L Piper singled up the middle, advanced to second on a throwing error by cf, RBI (1-0 B); T Vidales scored.",255,6,256,0,255,6,256,0,3,False,0,255,1B MI E8T RBI,8,middle,31,10
2022,319,9,32,C Clifton struck out swinging (2-2 BBKFS).,255,6,256,0,255,6,256,0,3,False,0,255,KS,0,,22,10
2022,319,9,33,R Garcia singled through the right side (1-2 KBK); L Piper advanced to third.,255,6,256,0,255,6,256,0,3,False,1,255,1B RS,9,right side,278,10
2022,319,9,34,R Fico to p for A Ocasio.,255,6,256,0,255,6,256,0,3,False,1,255,,,,,
2022,319,9,35,"N Rangel-Me lined out to cf, SF, RBI (0-0); L Piper scored.",255,7,256,0,255,7,256,0,3,False,1,255,L8 SF RBI,8,,294,293
2022,319,9,36,H McCleney singled up the middle (3-2 FBKBFFBF); R Garcia advanced to second.,255,7,256,0,255,7,256,0,3,False,2,255,1B MI,8,middle,28,293
2022,319,9,37,M Wiggins struck out swinging (0-2 KKS).,255,7,256,0,255,7,256,0,3,False,2,255,KS,0,,48,293
2022,319,9,38,G Svekis struck out looking (3-2 BFKBBK).,255,7,256,0,256,0,255,7,4,True,0,255,KL,0,,23,278
2022,319,9,39,N Taylor singled to right field (2-2 FBBF).,255,7,256,0,256,0,255,7,4,True,1,255,1B RF,9,right field,39,278
2022,319,9,40,C Gano walked (3-2 KBBFBB); N Taylor advanced to second.,255,7,256,0,256,0,255,7,4,True,1,255,BB,0,,167,278
2022,319,9,41,J Jackson singled to left field (2-2 KFBB); C Gano advanced to second; N Taylor advanced to third.,255,7,256,0,256,0,255,7,4,True,1,255,1B LF,7,left field,54,278
2022,319,9,42,"S Palacios homered to right field, 4 RBI (0-2 SS); J Jackson scored; C Gano scored; N Taylor scored.",255,7,256,4,256,4,255,7,4,True,1,255,HR RF RBI4,9,right field,7,278
2022,319,9,43,A Andrews flied out to cf (1-1 KB).,255,7,256,4,256,4,255,7,4,True,1,255,F8,8,,197,278
2022,319,9,44,S Bates singled to center field (2-2 FSBB).,255,7,256,4,256,4,255,7,4,True,2,255,1B CF,8,center field,198,278
2022,319,9,45,A Lorenz flied out to cf (1-1 BK).,255,7,256,4,256,4,255,7,4,True,2,255,F8,8,,159,278
2022,319,9,46,Si Romero singled up the middle (3-2 BFFFBBF).,255,7,256,4,255,7,256,4,4,False,0,255,1B MI,8,middle,292,293
2022,319,9,47,Si Romero advanced to second on a wild pitch.,255,7,256,4,255,7,256,4,4,False,0,255,,,,,
2022,319,9,48,D Mulipola grounded out to 1b unassisted (3-2 BKFBFB); Si Romero advanced to third.,255,7,256,4,255,7,256,4,4,False,0,255,3U,3,,199,293
2022,319,9,49,T Vidales grounded out to 2b (1-0 B).,255,7,256,4,255,7,256,4,4,False,1,255,43,4,,29,293
2022,319,9,50,L Piper lined out to cf (1-2 KBF).,255,7,256,4,255,7,256,4,4,False,2,255,L8,8,,31,293
2022,319,9,51,D Gibson singled to center field (3-2 KBBFB).,255,7,256,4,256,4,255,7,5,True,0,255,1B CF,8,center field,308,278
2022,319,9,52,G Svekis popped up to 3b (0-0).,255,7,256,4,256,4,255,7,5,True,0,255,P5,5,,23,278
2022,319,9,53,N Taylor reached on a fielding error by 2b (2-2 FFFFBB); D Gibson advanced to second.,255,7,256,4,256,4,255,7,5,True,1,255,E4F,4,,39,278
2022,319,9,54,C Gano walked (3-2 BKBFBB); N Taylor advanced to second; D Gibson advanced to third.,255,7,256,4,256,4,255,7,5,True,1,255,BB,0,,167,278
2022,319,9,55,"J Jackson singled to pitcher, RBI (2-2 KBFB); C Gano advanced to second; N Taylor advanced to third; D Gibson scored, unearned.",255,7,256,5,256,5,255,7,5,True,1,255,1B P RBI,1,pitcher,54,278
2022,319,9,56,"S Palacios walked, RBI (3-2 KBFBBFB); J Jackson advanced to second; C Gano advanced to third; N Taylor scored.",255,7,256,6,256,6,255,7,5,True,1,255,BB RBI,0,,7,278
2022,319,9,57,M Hackbarth to c for D Mulipola.,255,7,256,6,256,6,255,7,5,True,1,255,,,,,
2022,319,9,58,R Garcia to dp.,255,7,256,6,256,6,255,7,5,True,1,255,,,,,
2022,319,9,59,C Eberle to p for C Arnold.,255,7,256,6,256,6,255,7,5,True,1,255,,,,,
2022,319,9,60,"A Andrews walked, RBI (3-1 BBBKB); S Palacios advanced to second; J Jackson advanced to third; C Gano scored.",255,7,256,7,256,7,255,7,5,True,1,,BB RBI,0,,197,196
2022,319,9,61,S Bates reached on a fielder's choice to third base (0-2 KF); A Andrews advanced to second; S Palacios advanced to third; J Jackson out at home 3b to c.,255,7,256,7,256,7,255,7,5,True,1,,FC 5,5,third base,198,196
2022,319,9,62,A Lorenz flied out to cf (1-0 B).,255,7,256,7,256,7,255,7,5,True,2,,F8,8,,159,196
2022,319,9,63,C Clifton grounded out to 3b (2-2 BSBF).,255,7,256,7,255,7,256,7,5,False,0,,53,5,,22,293
2022,319,9,64,A Harrell pinch hit for R Garcia.,255,7,256,7,255,7,256,7,5,False,1,,,,,,
2022,319,9,65,A Harrell struck out swinging (0-2 KSS).,255,7,256,7,255,7,256,7,5,False,1,,KS,0,,309,293
2022,319,9,66,N Rangel-Me struck out swinging (3-2 KBFFBBS).,255,7,256,7,255,7,256,7,5,False,2,,KS,0,,294,293
2022,319,9,67,D Gibson grounded out to ss (1-1 FB).,255,7,256,7,256,7,255,7,6,True,0,,63,6,,308,196
2022,319,9,68,G Svekis grounded out to p (0-1 K).,255,7,256,7,256,7,255,7,6,True,1,,13,1,,23,196
2022,319,9,69,N Taylor singled up the middle (0-0).,255,7,256,7,256,7,255,7,6,True,2,,1B MI,8,middle,39,196
2022,319,9,70,C Gano singled up the middle (3-0 BBB); N Taylor advanced to second.,255,7,256,7,256,7,255,7,6,True,2,,1B MI,8,middle,167,196
2022,319,9,71,J Jackson reached on a fielding error by 3b (0-0); C Gano advanced to second; N Taylor advanced to third.,255,7,256,7,256,7,255,7,6,True,2,,E5F,5,,54,196
2022,319,9,72,S Palacios out at first 1b to 2b (2-2 BFKB).,255,7,256,7,256,7,255,7,6,True,2,,34,3,,7,196
2022,319,9,73,H McCleney struck out looking (2-2 KKBFBFFK).,255,7,256,7,255,7,256,7,6,False,0,,KL,0,,28,293
2022,319,9,74,M Wiggins flied out to rf to right center (3-2 BKBKB).,255,7,256,7,255,7,256,7,6,False,1,,F9 RC,9,right center,48,293
2022,319,9,75,Si Romero grounded out to ss (3-2 BBKBF).,255,7,256,7,255,7,256,7,6,False,2,,63,6,,292,293
2022,319,9,76,A Andrews grounded out to p (3-2 FBFBB).,255,7,256,7,256,7,255,7,7,True,0,,13,1,,197,196
2022,319,9,77,S Bates lined out to cf (1-1 FB).,255,7,256,7,256,7,255,7,7,True,1,,L8,8,,198,196
2022,319,9,78,A Lorenz walked (3-1 KBBBB).,255,7,256,7,256,7,255,7,7,True,2,,BB,0,,159,196
2022,319,9,79,D Gibson grounded out to 1b unassisted (2-2 BFSB).,255,7,256,7,256,7,255,7,7,True,2,,3U,3,,308,196
2022,319,9,80,M Hackbarth grounded out to p (0-0).,255,7,256,7,255,7,256,7,7,False,0,,13,1,,304,293
2022,319,9,81,T Vidales fouled out to 1b (0-0).,255,7,256,7,255,7,256,7,7,False,1,,FF3,3,,29,293
2022,319,9,82,L Piper flied out to lf (0-1 S).,255,7,256,7,255,7,256,7,7,False,2,,F7,7,,31,293
2022,319,9,83,D Gibson placed on second.,255,7,256,7,256,7,255,7,8,True,0,,"R:3,2",0,,23,
2022,319,9,84,"G Svekis out at first c to 2b, SAC, bunt (0-0); D Gibson advanced to third.",255,7,256,7,256,7,255,7,8,True,0,,24 SAC BU,2,,23,196
2022,319,9,85,N Taylor grounded out to p (0-1 K).,255,7,256,7,256,7,255,7,8,True,1,,13,1,,39,196
2022,319,9,86,C Gano popped up to 2b (1-2 KBF).,255,7,256,7,256,7,255,7,8,True,2,,P4,4,,167,196
2022,319,9,87,L Piper placed on second.,255,7,256,7,255,7,256,7,8,False,0,,"R:6,2",0,,22,
2022,319,9,88,"C Clifton out at first 3b to 2b, SAC, bunt (0-1 F); L Piper advanced to third.",255,7,256,7,255,7,256,7,8,False,0,,54 SAC BU,5,,22,293
2022,319,9,89,R Garcia to dp for A Harrell.,255,7,256,7,255,7,256,7,8,False,1,,,,,,
2022,319,9,90,"R Garcia singled to center field, RBI (2-0 BB); L Piper scored.",255,8,256,7,255,8,256,7,8,False,1,255,1B CF RBI,8,center field,278,293
2022,320,10,-1,Start of game,255,0,257,0,257,0,255,0,1,True,0,,,,,,
2022,320,10,1,V Hayward singled to third base (2-1 KBB).,255,0,257,0,257,0,255,0,1,True,0,,1B 3B,5,third base,3,196
2022,320,10,2,Sy Romero flied out to rf to right center (0-1 K).,255,0,257,0,257,0,255,0,1,True,0,,F9 RC,9,right center,157,196
2022,320,10,3,S Fischer singled to catcher (0-0); V Hayward advanced to second.,255,0,257,0,257,0,255,0,1,True,1,,1B 2,2,catcher,37,196
2022,320,10,4,T Edwards reached on a fielder's choice to third base (3-2 KBBBK); S Fischer out at second 3b to 2b; V Hayward advanced to third.,255,0,257,0,257,0,255,0,1,True,1,,FC 5,5,third base,46,196
2022,320,10,5,S Rhodes walked (3-2 BBKKFBFB); T Edwards advanced to second.,255,0,257,0,257,0,255,0,1,True,2,,BB,0,,297,196
2022,320,10,6,A Chidester popped up to 2b (1-1 BF).,255,0,257,0,257,0,255,0,1,True,2,,P4,4,,36,196
2022,320,10,7,H McCleney struck out swinging (2-2 FBKBS).,255,0,257,0,255,0,257,0,1,False,0,,KS,0,,28,40
2022,320,10,8,M Wiggins grounded out to ss (2-2 KBKB).,255,0,257,0,255,0,257,0,1,False,1,,63,6,,48,40
2022,320,10,9,Si Romero grounded out to ss (2-2 KFBFB).,255,0,257,0,255,0,257,0,1,False,2,,63,6,,292,40
2022,320,10,10,D Sanders struck out looking (2-2 KBKBK).,255,0,257,0,257,0,255,0,2,True,0,,KL,0,,32,196
2022,320,10,11,A Filler grounded out to p (1-2 KSB).,255,0,257,0,257,0,255,0,2,True,1,,13,1,,305,196
2022,320,10,12,M Zerkle struck out swinging (2-2 BBKKS).,255,0,257,0,257,0,255,0,2,True,2,,KS,0,,84,196
2022,320,10,13,D Mulipola lined out to rf (2-2 KBKFBF).,255,0,257,0,255,0,257,0,2,False,0,,L9,9,,199,40
2022,320,10,14,T Vidales popped up to p (1-1 BK).,255,0,257,0,255,0,257,0,2,False,1,,P1,1,,29,40
2022,320,10,15,L Piper struck out looking (2-2 BBKFFFFK).,255,0,257,0,255,0,257,0,2,False,2,,KL,0,,31,40
2022,320,10,16,V Hayward singled to left center (0-1 K).,255,0,257,0,257,0,255,0,3,True,0,,1B LC,7,left center,3,196
2022,320,10,17,Sy Romero singled to second base (2-0 BB); V Hayward advanced to second.,255,0,257,0,257,0,255,0,3,True,0,,1B 2B,4,second base,157,196
2022,320,10,18,S Fischer singled to center field (2-2 BKBS); Sy Romero advanced to second; V Hayward advanced to third.,255,0,257,0,257,0,255,0,3,True,0,,1B CF,8,center field,37,196
2022,320,10,19,T Edwards popped up to 3b (3-2 FFBBB).,255,0,257,0,257,0,255,0,3,True,0,,P5,5,,46,196
2022,320,10,20,"S Rhodes reached on a fielding error by ss, RBI (1-2 KKB); S Fischer advanced to second; Sy Romero advanced to third; V Hayward scored.",255,0,257,1,257,1,255,0,3,True,1,257,E6F RBI,6,,297,196
2022,320,10,21,"A Chidester singled to center field, RBI (1-1 BK); S Rhodes advanced to second; S Fischer advanced to third; Sy Romero scored.",255,0,257,2,257,2,255,0,3,True,1,257,1B CF RBI,8,center field,36,196
2022,320,10,22,"D Sanders doubled down the rf line, 2 RBI (2-1 BBK); A Chidester advanced to third; S Rhodes scored; S Fischer scored, unearned.",255,0,257,4,257,4,255,0,3,True,1,257,2B RL RBI2,9,rf line,32,196
2022,320,10,23,"A Filler singled up the middle, RBI (0-1 F); D Sanders advanced to third; A Chidester scored.",255,0,257,5,257,5,255,0,3,True,1,257,1B MI RBI,8,middle,305,196
2022,320,10,24,C Arnold to p for C Eberle.,255,0,257,5,257,5,255,0,3,True,1,257,,,,,
2022,320,10,25,"M Zerkle reached on a fielder's choice to second base, RBI (0-0); A Filler out at second 2b to ss; D Sanders scored, unearned.",255,0,257,6,257,6,255,0,3,True,1,257,FC 4 RBI,4,second base,84,295
2022,320,10,26,V Hayward singled to left field (0-1 K); M Zerkle advanced to second.,255,0,257,6,257,6,255,0,3,True,2,257,1B LF,7,left field,3,295
2022,320,10,27,Sy Romero lined out to 2b (1-1 BK).,255,0,257,6,257,6,255,0,3,True,2,257,L4,4,,157,295
2022,320,10,28,C Clifton reached on a fielding error by 3b (2-2 KFFBB).,255,0,257,6,255,0,257,6,3,False,0,257,E5F,5,,22,40
2022,320,10,29,R Garcia pinch hit for M Hackbarth.,255,0,257,6,255,0,257,6,3,False,0,257,,,,,
2022,320,10,30,R Garcia flied out to cf (1-0 B).,255,0,257,6,255,0,257,6,3,False,0,257,F8,8,,278,40
2022,320,10,31,N Rangel-Me reached on a fielder's choice to shortstop (3-2 KBBFB); C Clifton out at second ss to 2b.,255,0,257,6,255,0,257,6,3,False,1,257,FC 6,6,shortstop,294,40
2022,320,10,32,H McCleney walked (3-2 BFFBFBB); N Rangel-Me advanced to second.,255,0,257,6,255,0,257,6,3,False,2,257,BB,0,,28,40
2022,320,10,33,M Wiggins singled to first base (1-2 BFKF); H McCleney advanced to second; N Rangel-Me advanced to third.,255,0,257,6,255,0,257,6,3,False,2,257,1B 1B,3,first base,48,40
2022,320,10,34,"Si Romero singled up the middle, 2 RBI (1-2 FBK); M Wiggins advanced to second; H McCleney scored, unearned; N Rangel-Me scored, unearned.",255,2,257,6,255,2,257,6,3,False,2,257,1B MI RBI2,8,middle,292,40
2022,320,10,35,D Mulipola flied out to rf (2-2 KKBFBF).,255,2,257,6,255,2,257,6,3,False,2,257,F9,9,,199,40
2022,320,10,36,D Mulipola to c.,255,2,257,6,257,6,255,2,4,True,0,257,,,,,
2022,320,10,37,R Garcia to dp.,255,2,257,6,257,6,255,2,4,True,0,257,,,,,
2022,320,10,38,S Fischer lined out to ss (2-0 BB).,255,2,257,6,257,6,255,2,4,True,0,257,L6,6,,37,295
2022,320,10,39,T Edwards fouled out to rf (0-2 KF).,255,2,257,6,257,6,255,2,4,True,1,257,FF9,9,,46,295
2022,320,10,40,S Rhodes walked (3-2 BBFBKB).,255,2,257,6,257,6,255,2,4,True,2,257,BB,0,,297,295
2022,320,10,41,A Chidester walked (3-1 BBBKB); S Rhodes advanced to second.,255,2,257,6,257,6,255,2,4,True,2,257,BB,0,,36,295
2022,320,10,42,D Sanders struck out looking (0-2 KFFK).,255,2,257,6,257,6,255,2,4,True,2,257,KL,0,,32,295
2022,320,10,43,M Mazon to p for D O'Toole.,255,2,257,6,255,2,257,6,4,False,0,257,,,,,
2022,320,10,44,"T Vidales homered to left field, RBI (0-0).",255,3,257,6,255,3,257,6,4,False,0,257,HR LF RBI,7,left field,29,325
2022,320,10,45,L Piper singled through the right side (1-1 KB).,255,3,257,6,255,3,257,6,4,False,0,257,1B RS,9,right side,31,325
2022,320,10,46,C Clifton flied out to cf (3-2 BFFBFB).,255,3,257,6,255,3,257,6,4,False,0,257,F8,8,,22,325
2022,320,10,47,R Garcia lined out to rf (1-2 FKB).,255,3,257,6,255,3,257,6,4,False,1,257,L9,9,,278,325
2022,320,10,48,N Rangel-Me struck out swinging (2-2 KBKBS).,255,3,257,6,255,3,257,6,4,False,2,257,KS,0,,294,325
2022,320,10,49,A Filler flied out to lf to left center (1-1 FB).,255,3,257,6,257,6,255,3,5,True,0,257,F7 LC,7,left center,305,295
2022,320,10,50,M Zerkle walked (3-2 BBKKBB).,255,3,257,6,257,6,255,3,5,True,1,257,BB,0,,84,295
2022,320,10,51,M Zerkle advanced to second on a wild pitch.,255,3,257,6,257,6,255,3,5,True,1,257,,,,,
2022,320,10,52,V Hayward walked (3-2 KBBFBB).,255,3,257,6,257,6,255,3,5,True,1,257,BB,0,,3,295
2022,320,10,53,Sy Romero popped up to ss (0-0).,255,3,257,6,257,6,255,3,5,True,1,257,P6,6,,157,295
2022,320,10,54,"S Fischer singled up the middle, RBI (2-1 BBF); V Hayward advanced to second; M Zerkle scored.",255,3,257,7,257,7,255,3,5,True,2,257,1B MI RBI,8,middle,37,295
2022,320,10,55,T Edwards flied out to lf (2-1 BBF).,255,3,257,7,257,7,255,3,5,True,2,257,F7,7,,46,295
2022,320,10,56,H McCleney struck out looking (3-2 BKKBFBFK).,255,3,257,7,255,3,257,7,5,False,0,257,KL,0,,28,325
2022,320,10,57,M Wiggins grounded out to ss (2-2 BFBFF).,255,3,257,7,255,3,257,7,5,False,1,257,63,6,,48,325
2022,320,10,58,Si Romero walked (3-0 BBBB).,255,3,257,7,255,3,257,7,5,False,2,257,BB,0,,292,325
2022,320,10,59,D Mulipola lined out to rf to right center (3-2 KBFBB).,255,3,257,7,255,3,257,7,5,False,2,257,L9 RC,9,right center,199,325
2022,320,10,60,G Corrick to p for C Arnold.,255,3,257,7,257,7,255,3,6,True,0,257,,,,,
2022,320,10,61,S Rhodes singled through the left side (1-0 B).,255,3,257,7,257,7,255,3,6,True,0,257,1B LS,7,left side,297,307
2022,320,10,62,A Chidester reached on a fielder's choice to shortstop (1-0 B); S Rhodes out at second ss to 2b.,255,3,257,7,257,7,255,3,6,True,0,257,FC 6,6,shortstop,36,307
2022,320,10,63,D Sanders singled through the right side (0-2 SKF); A Chidester advanced to second.,255,3,257,7,257,7,255,3,6,True,1,257,1B RS,9,right side,32,307
2022,320,10,64,A Filler fouled out to 1b (3-1 BBBK).,255,3,257,7,257,7,255,3,6,True,1,257,FF3,3,,305,307
2022,320,10,65,M Zerkle reached on a fielder's choice to shortstop (0-1 K); D Sanders advanced to second; A Chidester out at third ss to 3b.,255,3,257,7,257,7,255,3,6,True,2,257,FC 6,6,shortstop,84,307
2022,320,10,66,S Littlejoh to p for M Mazon.,255,3,257,7,255,3,257,7,6,False,0,257,,,,,
2022,320,10,67,T Vidales doubled to right center (0-0).,255,3,257,7,255,3,257,7,6,False,0,257,2B RC,9,right center,29,296
2022,320,10,68,L Piper struck out looking (3-2 SBBFBK).,255,3,257,7,255,3,257,7,6,False,0,257,KL,0,,31,296
2022,320,10,69,C Clifton hit by pitch (3-1 BBBK).,255,3,257,7,255,3,257,7,6,False,1,257,HBP,0,,22,296
2022,320,10,70,R Garcia reached on a fielder's choice to shortstop (0-0); C Clifton out at second ss to 2b; T Vidales advanced to third.,255,3,257,7,255,3,257,7,6,False,1,257,FC 6,6,shortstop,278,296
2022,320,10,71,A Harrell pinch hit for N Rangel-Me.,255,3,257,7,255,3,257,7,6,False,2,257,,,,,
2022,320,10,72,A Harrell grounded out to p (0-0).,255,3,257,7,255,3,257,7,6,False,2,257,13,1,,309,296
2022,320,10,73,N Rangel-Me to rf for A Harrell.,255,3,257,7,257,7,255,3,7,True,0,257,,,,,
2022,320,10,74,V Hayward grounded out to ss (0-0).,255,3,257,7,257,7,255,3,7,True,0,257,63,6,,3,307
2022,320,10,75,Sy Romero lined out to 3b (1-0 B).,255,3,257,7,257,7,255,3,7,True,1,257,L5,5,,157,307
2022,320,10,76,S Fischer grounded out to 3b (1-2 KFB).,255,3,257,7,257,7,255,3,7,True,2,257,53,5,,37,307
2022,320,10,77,H McCleney grounded out to ss (3-2 KBFBBFF).,255,3,257,7,255,3,257,7,7,False,0,257,63,6,,28,296
2022,320,10,78,M Wiggins grounded out to p (3-2 KBBBF).,255,3,257,7,255,3,257,7,7,False,1,257,13,1,,48,296
2022,320,10,79,Si Romero grounded out to ss (2-2 FBFB).,255,3,257,7,255,3,257,7,7,False,2,257,63,6,,292,296
2022,321,11,-1,Start of game,256,0,257,0,257,0,256,0,1,True,0,,,,,,
2022,321,11,1,V Hayward grounded out to 3b.,256,0,257,0,257,0,256,0,1,True,0,,53,5,,3,171
2022,321,11,2,Sy Romero singled to left field.,256,0,257,0,257,0,256,0,1,True,1,,1B LF,7,left field,157,171
2022,321,11,3,S Fischer reached on a fielder's choice to shortstop; Sy Romero out at second ss unassisted.,256,0,257,0,257,0,256,0,1,True,1,,FC 6,6,shortstop,37,171
2022,321,11,4,S Rhodes lined out to rf to right center.,256,0,257,0,257,0,256,0,1,True,2,,L9 RC,9,right center,297,171
2022,321,11,5,"S Bates struck out swinging, out at first c to 1b.",256,0,257,0,256,0,257,0,1,False,0,,KS 23,2,,198,325
2022,321,11,6,A Lorenz grounded out to 2b.,256,0,257,0,256,0,257,0,1,False,1,,43,4,,159,325
2022,321,11,7,D Gibson grounded out to 1b unassisted.,256,0,257,0,256,0,257,0,1,False,2,,3U,3,,308,325
2022,321,11,8,"T Edwards homered down the rf line, RBI.",256,0,257,1,257,1,256,0,2,True,0,257,HR RL RBI,9,rf line,46,171
2022,321,11,9,A Chidester hit by pitch.,256,0,257,1,257,1,256,0,2,True,0,257,HBP,0,,36,171
2022,321,11,10,J Roberts grounded out to 2b; A Chidester advanced to second.,256,0,257,1,257,1,256,0,2,True,0,257,43,4,,34,171
2022,321,11,11,A Filler popped up to 3b.,256,0,257,1,257,1,256,0,2,True,1,257,P5,5,,305,171
2022,321,11,12,M Zerkle grounded out to p.,256,0,257,1,257,1,256,0,2,True,2,257,13,1,,84,171
2022,321,11,13,N Taylor hit by pitch.,256,0,257,1,256,0,257,1,2,False,0,257,HBP,0,,39,325
2022,321,11,14,"C Gano grounded out to p, SAC, bunt; N Taylor advanced to second.",256,0,257,1,256,0,257,1,2,False,0,257,13 SAC BU,1,,167,325
2022,321,11,15,N Taylor advanced to third on a passed ball.,256,0,257,1,256,0,257,1,2,False,1,257,,,,,
2022,321,11,16,S Palacios flied out to lf.,256,0,257,1,256,0,257,1,2,False,1,257,F7,7,,7,325
2022,321,11,17,G Svekis grounded out to 3b.,256,0,257,1,256,0,257,1,2,False,2,257,53,5,,23,325
2022,321,11,18,V Hayward struck out looking.,256,0,257,1,257,1,256,0,3,True,0,257,KL,0,,3,171
2022,321,11,19,Sy Romero flied out to lf to left center.,256,0,257,1,257,1,256,0,3,True,1,257,F7 LC,7,left center,157,171
2022,321,11,20,S Fischer grounded out to 3b.,256,0,257,1,257,1,256,0,3,True,2,257,53,5,,37,171
2022,321,11,21,J Jackson singled to left center.,256,0,257,1,256,0,257,1,3,False,0,257,1B LC,7,left center,54,325
2022,321,11,22,"A Andrews singled to catcher, bunt; J Jackson advanced to second.",256,0,257,1,256,0,257,1,3,False,0,257,1B 2 BU,2,catcher,197,325
2022,321,11,23,S Bates hit into double play lf to 2b; J Jackson out on the play.,256,0,257,1,256,0,257,1,3,False,0,257,74 DP,7,,198,325
2022,321,11,24,A Lorenz singled up the middle; A Andrews advanced to third.,256,0,257,1,256,0,257,1,3,False,2,257,1B MI,8,middle,159,325
2022,321,11,25,D Gibson struck out looking.,256,0,257,1,256,0,257,1,3,False,2,257,KL,0,,308,325
2022,321,11,26,S Rhodes fouled out to 3b.,256,0,257,1,257,1,256,0,4,True,0,257,FF5,5,,297,171
2022,321,11,27,"T Edwards grounded out to c unassisted, interference.",256,0,257,1,257,1,256,0,4,True,1,257,2U INT,2,,46,171
2022,321,11,28,A Chidester singled to shortstop.,256,0,257,1,257,1,256,0,4,True,2,257,1B SS,6,shortstop,36,171
2022,321,11,29,J Roberts flied out to cf to left center.,256,0,257,1,257,1,256,0,4,True,2,257,F8 LC,8,left center,34,171
2022,321,11,30,S Littlejoh to p for M Mazon.,256,0,257,1,256,0,257,1,4,False,0,257,,,,,
2022,321,11,31,N Taylor grounded out to p.,256,0,257,1,256,0,257,1,4,False,0,257,13,1,,39,296
2022,321,11,32,C Gano flied out to lf.,256,0,257,1,256,0,257,1,4,False,1,257,F7,7,,167,296
2022,321,11,33,S Palacios struck out looking.,256,0,257,1,256,0,257,1,4,False,2,257,KL,0,,7,296
2022,321,11,34,D Sanders pinch hit for A Filler.,256,0,257,1,257,1,256,0,5,True,0,257,,,,,
2022,321,11,35,D Sanders singled through the right side.,256,0,257,1,257,1,256,0,5,True,0,257,1B RS,9,right side,32,171
2022,321,11,36,A Filler to 2b for D Sanders.,256,0,257,1,257,1,256,0,5,True,0,257,,,,,
2022,321,11,37,M Zerkle grounded out to p; A Filler advanced to second.,256,0,257,1,257,1,256,0,5,True,0,257,13,1,,84,171
2022,321,11,38,V Hayward singled to pitcher; A Filler advanced to third.,256,0,257,1,257,1,256,0,5,True,1,257,1B P,1,pitcher,3,171
2022,321,11,39,S Palacios to dh.,256,0,257,1,257,1,256,0,5,True,1,257,,,,,
2022,321,11,40,G Svekis to c.,256,0,257,1,257,1,256,0,5,True,1,257,,,,,
2022,321,11,41,R Fico to p for A Denham.,256,0,257,1,257,1,256,0,5,True,1,257,,,,,
2022,321,11,42,V Hayward stole second.,256,0,257,1,257,1,256,0,5,True,1,257,,,,,
2022,321,11,43,"Sy Romero singled through the left side, advanced to second on the throw, RBI; V Hayward advanced to third; A Filler scored.",256,0,257,2,257,2,256,0,5,True,1,257,1B LS +T RBI,7,left side,157,293
2022,321,11,44,"S Fischer singled to right center, RBI; Sy Romero advanced to third; V Hayward scored.",256,0,257,3,257,3,256,0,5,True,1,257,1B RC RBI,9,right center,37,293
2022,321,11,45,S Rhodes struck out looking.,256,0,257,3,257,3,256,0,5,True,1,257,KL,0,,297,293
2022,321,11,46,T Edwards grounded out to 3b.,256,0,257,3,257,3,256,0,5,True,2,257,53,5,,46,293
2022,321,11,47,G Svekis grounded out to ss.,256,0,257,3,256,0,257,3,5,False,0,257,63,6,,23,296
2022,321,11,48,J Jackson grounded out to 1b unassisted.,256,0,257,3,256,0,257,3,5,False,1,257,3U,3,,54,296
