sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,1,6,1,1,1,31,26,4,7,1,0,0,4,3,1,2,0,0,0,0.269,0.355,0.308,8,1,0,2126,1,0,0.0,0,0,1,,,0,2,0,0,0,1,6,1,0,,,,,,6.0,,14,29,73,,,56.0,56.0,15,9,0,0,1.0,0,0.0,24,24,3.857142857142857,Team,187,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,1,6,1,1,1,25,23,0,2,1,0,0,0,1,1,6,0,0,0,0.087,0.16,0.13,3,0,0,90,0,1,4.0,0,0,0,,,0,7,4,4,0,3,2,1,0,,,,,,0.6666666666666666,,14,47,80,,,56.0,56.0,19,8,0,3,1.0,0,0.0,27,27,4.339285714285714,Team,186,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,7,1,1,1,28,20,1,2,0,0,0,1,6,0,8,2,2,0,0.1,0.296,0.1,2,1,1,314,0,1,2.295,0,0,0,,,0,6,2,2,0,4,4,1,0,,,,,,1.0,,14,45,71,,,56.0,56.0,15,3,0,2,1.0,0,0.0,18,18,2.892857142857143,Team,192,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,7,1,1,1,29,24,2,6,1,0,0,2,4,1,4,0,0,0,0.25,0.379,0.292,7,0,0,1954,1,0,1.0,0,0,0,,,0,2,1,1,0,6,8,0,0,,,,,,1.3333333333333333,,14,47,87,,,56.0,56.0,13,3,0,2,1.0,0,0.0,16,16,2.5714285714285716,Team,191,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,8,1,1,1,30,27,1,5,1,0,0,1,3,0,9,1,1,0,0.185,0.267,0.222,6,0,0,276,0,1,4.667,0,0,0,,,0,3,4,4,1,5,7,1,0,,,,,,1.4,,14,48,69,,,47.0,47.0,11,7,0,0,1.0,0,0.0,18,18,3.4468085106382977,Team,190,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,8,1,1,1,27,21,4,3,0,0,1,4,5,1,7,0,0,0,0.143,0.333,0.286,6,0,0,1952,1,0,1.0,0,1,0,,,0,5,1,1,0,3,9,0,0,,,,,,3.0,,14,42,93,,,56.0,56.0,11,5,1,0,0.941,0,0.0,17,17,2.5714285714285716,Team,193,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,9,1,1,1,33,29,3,9,2,0,0,3,4,0,2,0,1,1,0.31,0.394,0.379,11,0,0,306,0,1,6.774,0,0,0,,,0,13,10,6,3,4,2,1,0,,,,,,0.5,,14,45,98,,,56.0,56.0,18,7,4,0,0.862,0,0.0,29,29,4.017857142857143,Team,193,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,9,1,1,1,42,36,10,13,2,0,3,7,4,1,2,0,0,0,0.361,0.439,0.667,24,0,1,2114,1,0,3.0,0,0,0,,,0,9,3,3,0,4,2,0,1,,,,,,0.5,,14,46,73,,,56.0,56.0,18,10,0,0,1.0,1,1.0,28,28,4.5,Team,191,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,10,1,1,1,42,38,13,17,4,0,2,13,3,0,6,1,1,0,0.447,0.476,0.711,27,1,0,1828,1,0,4.0,0,0,0,,,0,7,4,4,1,4,3,3,0,,,,,,0.75,,14,45,85,,,56.0,56.0,17,9,1,0,0.963,0,0.0,27,27,4.178571428571429,Team,192,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,10,1,1,1,36,29,4,7,1,0,1,3,4,3,3,2,2,0,0.241,0.389,0.379,11,0,0,610,0,1,11.0,0,0,0,,,0,17,13,11,2,3,6,0,0,,,,,,2.0,,14,58,103,,,56.0,56.0,15,6,1,0,0.955,0,0.0,22,22,3.375,Team,190,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,11,1,1,1,28,26,1,5,0,0,0,1,2,0,7,0,0,0,0.192,0.25,0.192,5,0,0,2070,1,0,0.0,1,1,0,,,0,0,0,0,0,1,6,0,0,,,,,,6.0,,14,31,60,,,56.0,56.0,15,6,1,0,0.955,0,0.0,22,22,3.375,Team,193,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,11,1,1,1,23,22,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.043,0.0,0,0,0,82,0,1,1.0,0,0,0,,,0,5,1,1,0,2,7,0,0,,,,,,3.5,,14,39,67,,,56.0,56.0,14,5,1,0,0.95,0,0.0,20,20,3.0535714285714284,Team,192,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,12,1,1,1,38,25,5,4,1,0,2,5,8,5,8,1,1,0,0.16,0.447,0.44,11,0,0,2068,1,0,1.0,0,0,1,,,0,6,2,1,1,5,7,0,2,,,,,,1.4,,14,46,86,,,56.0,56.0,13,4,1,0,0.944,0,0.0,18,18,2.732142857142857,Team,191,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,2,12,1,1,1,32,26,2,6,0,0,1,1,5,0,7,1,1,0,0.231,0.355,0.346,9,0,1,334,0,1,5.0,0,0,0,,,0,4,5,5,2,8,8,5,0,,,,,,1.0,,14,76,95,,,56.0,56.0,13,4,1,0,0.944,0,0.0,18,18,2.732142857142857,Team,190,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,13,1,1,1,27,27,3,9,0,0,3,3,0,0,5,0,0,0,0.333,0.333,0.667,18,0,0,654,0,1,4.516,0,0,0,,,0,5,4,4,3,1,8,3,0,,,,,,8.0,,14,37,62,,,48.0,48.0,8,5,0,0,1.0,0,0.0,13,13,2.4375,Team,196,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,13,1,1,1,25,20,4,5,0,0,3,4,1,3,8,0,0,0,0.25,0.375,0.7,14,0,1,1706,1,0,3.0,0,0,0,,,0,9,3,3,3,0,5,0,0,,,,,,inf,,14,33,65,,,56.0,56.0,16,10,0,6,1.0,0,0.0,26,26,4.178571428571429,Team,195,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,14,1,1,1,34,31,3,4,0,0,2,3,1,1,10,0,0,0,0.129,0.182,0.323,10,0,1,330,0,1,2.561,0,0,0,,,0,9,4,3,1,0,14,2,0,,,,,,inf,,14,55,104,,,72.0,72.0,11,7,0,0,1.0,0,0.0,18,18,2.25,Team,194,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,14,1,1,1,37,34,4,9,1,0,1,4,0,2,14,2,2,0,0.265,0.306,0.382,13,0,1,1972,1,0,2.333,0,0,0,,,0,4,3,3,2,1,10,1,0,,,,,,10.0,,14,44,92,,,72.0,72.0,17,11,1,0,0.966,0,0.0,29,29,3.5,Team,197,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,15,1,1,1,30,26,4,8,1,0,0,4,2,1,4,3,3,0,0.308,0.379,0.346,9,0,1,2158,1,0,0.0,0,0,1,,,0,4,0,0,0,0,6,1,0,,,,,,inf,,14,26,63,,,56.0,56.0,15,7,0,3,1.0,0,0.0,22,22,3.5357142857142856,Team,197,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,15,1,1,1,25,24,0,4,1,0,0,0,0,1,6,0,0,0,0.167,0.2,0.208,5,0,0,102,0,1,4.0,0,0,0,,,0,8,4,4,0,2,4,1,1,,,,,,2.0,,14,48,73,,,56.0,56.0,17,7,0,0,1.0,0,0.0,24,24,3.857142857142857,Team,195,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,16,1,1,1,34,32,5,12,4,0,1,5,0,2,4,0,0,0,0.375,0.412,0.594,19,0,0,1880,1,0,3.0,0,0,0,,,0,6,3,3,0,6,6,0,0,,,,,,1.0,,14,69,91,,,56.0,56.0,15,6,1,2,0.955,0,0.0,22,22,3.375,Team,196,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,16,1,1,1,33,24,3,6,2,0,0,3,6,0,6,2,2,0,0.25,0.4,0.333,8,0,3,512,0,1,5.0,0,0,0,,,0,12,5,5,1,0,4,2,0,,,,,,inf,,14,48,86,,,56.0,56.0,17,5,1,2,0.957,0,0.0,23,23,3.5357142857142856,Team,194,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,17,1,1,1,32,27,4,6,1,0,2,4,3,2,8,3,3,0,0.222,0.344,0.481,13,0,0,2054,1,0,0.0,0,0,1,,,0,6,1,0,0,2,4,0,0,,,,,,2.0,,14,40,73,,,56.0,56.0,17,9,1,2,0.963,0,0.0,27,27,4.178571428571429,Team,197,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,17,1,1,1,29,27,1,6,2,0,0,1,2,0,4,0,0,0,0.222,0.276,0.296,8,0,0,290,0,1,4.0,0,0,0,,,0,6,4,4,2,3,8,2,0,,,,,,2.6666666666666665,,14,49,80,,,56.0,56.0,13,5,0,0,1.0,0,0.0,18,18,2.892857142857143,Team,196,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,18,1,1,1,30,28,3,6,0,1,2,3,2,0,4,0,0,0,0.214,0.267,0.5,14,0,0,2000,1,0,1.0,0,0,0,,,0,6,1,1,0,3,1,0,0,,,,,,0.3333333333333333,,14,47,65,,,56.0,56.0,18,8,0,6,1.0,0,0.0,26,26,4.178571428571429,Team,195,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,3,18,1,1,1,28,25,1,6,1,0,0,1,3,0,1,0,0,0,0.24,0.321,0.28,7,0,0,298,0,1,3.0,0,0,0,,,0,6,3,3,2,2,4,0,0,,,,,,2.0,,14,41,91,,,56.0,56.0,16,4,1,0,0.952,0,0.0,21,21,3.2142857142857144,Team,194,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,19,1,1,1,32,28,2,6,2,0,1,2,4,0,2,0,0,0,0.214,0.313,0.393,11,0,0,792,0,1,3.387,0,0,0,,,0,5,3,3,1,5,5,0,1,,,,,,1.0,,14,55,86,,,56.0,56.0,14,3,0,1,1.0,1,1.0,17,17,2.732142857142857,Team,200,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,19,1,1,1,30,25,3,5,1,0,1,3,5,0,5,0,1,0,0.2,0.333,0.36,9,0,0,1504,1,0,2.0,0,0,0,,,0,6,2,2,1,4,2,0,0,,,,,,0.5,,14,35,70,,,56.0,56.0,19,9,1,0,0.966,0,0.0,29,29,4.5,Team,199,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,20,1,1,1,32,30,5,11,2,0,2,4,1,0,4,0,1,0,0.367,0.387,0.633,19,0,1,2202,1,0,0.0,0,0,0,,,0,4,0,0,0,3,4,1,0,,,,,,1.3333333333333333,,14,32,58,,,56.0,56.0,17,13,0,5,1.0,0,0.0,30,30,4.821428571428571,Team,198,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,20,1,1,1,27,22,0,4,1,0,0,0,3,1,4,1,1,0,0.182,0.308,0.227,5,0,1,136,0,1,5.0,0,0,0,,,0,11,5,5,2,1,4,0,1,,,,,,4.0,,14,38,72,,,56.0,56.0,16,6,1,2,0.957,1,1.0,23,23,3.5357142857142856,Team,201,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,21,1,1,1,37,32,8,10,2,0,3,8,4,1,3,2,2,0,0.313,0.405,0.656,21,0,0,1964,1,0,1.0,0,0,0,,,0,9,4,1,1,2,4,0,0,,,,,,2.0,,14,38,79,,,56.0,56.0,17,8,2,2,0.926,0,0.0,27,27,4.017857142857143,Team,201,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,21,1,1,1,34,32,4,9,1,0,1,4,2,0,4,1,1,0,0.281,0.324,0.406,13,0,0,490,0,1,5.0,0,0,0,,,0,10,8,5,3,4,3,1,0,,,,,,0.75,,14,48,90,,,56.0,56.0,17,10,1,1,0.964,0,0.0,28,28,4.339285714285714,Team,199,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,22,1,1,1,30,27,3,7,1,0,2,2,2,0,2,1,1,0,0.259,0.31,0.519,14,0,1,488,0,1,7.0,0,0,0,,,0,8,11,6,3,8,10,0,0,,,,,,1.25,,14,76,93,,,48.0,48.0,8,4,2,0,0.857,0,0.0,14,14,2.25,Team,200,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,22,1,1,1,36,28,11,8,1,0,3,9,8,0,10,1,1,0,0.286,0.444,0.643,18,0,0,1928,1,0,3.0,0,0,0,,,0,7,3,3,2,2,2,0,1,,,,,,1.0,,14,29,70,,,56.0,56.0,18,9,0,0,1.0,0,0.0,27,27,4.339285714285714,Team,198,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,23,1,1,1,30,24,2,4,3,0,0,2,3,2,8,0,0,0,0.167,0.31,0.292,7,0,1,322,0,1,2.333,0,0,0,,,0,6,4,2,1,5,1,0,0,,,,,,0.2,,14,57,62,,,48.0,48.0,17,5,1,0,0.957,0,0.0,23,23,4.125,Team,201,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,23,1,1,1,30,23,4,6,3,0,1,4,5,0,1,1,1,0,0.261,0.393,0.522,12,0,2,2024,1,0,2.0,0,0,1,,,0,4,2,2,0,3,8,2,0,,,,,,2.6666666666666665,,14,49,78,,,56.0,56.0,13,4,1,0,0.944,0,0.0,18,18,2.732142857142857,Team,200,1
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,24,1,1,1,25,24,0,3,1,0,0,0,0,1,7,0,0,0,0.125,0.16,0.167,4,0,0,60,0,1,7.0,0,0,0,,,0,9,6,6,2,1,4,1,0,,,,,,4.0,,14,28,62,,,48.0,48.0,13,8,0,2,1.0,0,0.0,21,21,3.9375,Team,199,0
softball,v1,2023,14,0,0,,,,None,,,None,None,None None,4,24,1,1,1,26,24,6,9,1,0,2,6,1,1,4,0,0,0,0.375,0.423,0.667,16,0,0,2180,1,0,0.0,0,0,1,,,0,3,0,0,0,0,7,1,0,,,,,,inf,,14,33,63,,,56.0,56.0,14,4,0,0,1.0,0,0.0,18,18,2.892857142857143,Team,198,1
