sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,1,6,1,1,1,35,30,6,9,1,0,1,6,5,0,5,0,0,0,0.3,0.4,0.433,13,0,0,1464,1,0,3.0,0,0,0,,,0,9,3,3,0,4,9,0,0,,,,,,2.25,,39,41,88,,,56.0,56.0,12,6,0,0,1.0,0,0.0,18,18,2.892857142857143,Team,252,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,1,6,1,1,1,33,27,3,9,0,0,0,3,4,0,9,0,0,0,0.333,0.406,0.333,9,1,1,736,0,1,5.0,0,0,0,,,0,9,6,5,1,5,5,0,1,,,,,,1.0,,39,72,86,,,55.2,55.667,16,8,2,4,0.923,0,0.0,26,26,3.880216286130023,Team,253,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,7,1,1,1,31,27,4,7,1,0,1,4,3,1,10,0,0,0,0.259,0.355,0.407,11,0,0,606,0,1,4.0,0,0,0,,,0,11,8,4,3,4,7,3,0,,,,,,1.75,,39,68,103,,,56.0,56.0,14,5,4,0,0.826,0,0.0,23,23,3.0535714285714284,Team,255,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,7,1,1,1,43,34,8,11,0,0,3,8,4,3,7,0,0,0,0.324,0.439,0.588,20,0,2,1700,1,0,4.0,0,0,0,,,0,7,4,4,1,3,10,1,0,,,,,,3.3333333333333335,,39,45,69,,,56.0,56.0,11,4,0,1,1.0,0,0.0,15,15,2.4107142857142856,Team,257,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,8,1,1,1,27,25,2,5,0,0,1,1,1,0,8,0,0,0,0.2,0.231,0.32,8,0,1,290,0,1,2.333,0,0,0,,,0,7,3,2,1,3,2,0,0,,,,,,0.6666666666666666,,39,38,66,,,48.0,48.0,16,7,1,0,0.958,0,0.0,24,24,4.3125,Team,256,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,8,1,1,1,28,25,3,7,1,0,1,2,3,0,2,0,0,0,0.28,0.357,0.44,11,0,0,1868,1,0,1.0,0,0,1,,,0,5,2,1,1,1,8,0,1,,,,,,8.0,,39,34,64,,,56.0,56.0,14,9,1,2,0.958,0,0.0,24,24,3.6964285714285716,Team,257,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,9,1,1,1,42,33,7,8,0,0,1,7,8,0,5,0,0,0,0.242,0.39,0.333,11,0,1,528,0,1,6.901,0,0,0,,,0,12,8,7,1,1,6,0,1,,,,,,6.0,,39,56,89,,,64.0,64.0,16,9,1,0,0.962,0,0.0,26,26,3.515625,Team,256,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,9,1,1,1,35,32,8,12,3,0,1,8,1,0,6,0,0,0,0.375,0.382,0.563,18,1,1,1672,1,0,5.25,0,0,0,,,0,8,7,6,1,8,5,0,0,,,,,,0.625,,39,79,109,,,64.0,64.0,18,8,2,0,0.929,0,0.0,28,28,3.65625,Team,255,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,10,1,1,1,39,34,7,12,1,0,0,7,5,0,3,0,0,0,0.353,0.436,0.382,13,0,0,2014,1,0,1.0,0,0,0,,,0,5,3,1,1,2,5,1,0,,,,,,2.5,,39,59,89,,,56.0,56.0,16,9,1,0,0.962,0,0.0,26,26,4.017857142857143,Team,257,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,10,1,1,1,30,27,3,5,1,0,1,3,2,1,5,0,0,0,0.185,0.267,0.333,9,0,0,288,0,1,5.0,0,0,0,,,0,12,7,5,0,5,3,0,1,,,,,,0.6,,39,57,84,,,56.0,56.0,18,7,1,0,0.962,0,0.0,26,26,4.017857142857143,Team,255,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,11,1,1,1,30,29,3,8,0,0,1,3,0,1,5,1,1,0,0.276,0.3,0.379,11,0,0,2132,1,0,0.0,0,0,0,,,0,3,0,0,0,1,4,1,0,,,,,,4.0,,39,28,61,,,56.0,56.0,18,10,1,2,0.966,0,0.0,29,29,4.5,Team,257,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,11,1,1,1,26,23,0,3,0,0,0,0,1,1,4,0,0,0,0.13,0.2,0.13,3,0,1,110,0,1,3.0,0,0,0,,,0,8,3,3,1,0,5,1,0,,,,,,inf,,39,43,79,,,56.0,56.0,15,8,0,0,1.0,0,0.0,23,23,3.6964285714285716,Team,256,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,12,0,1,0,32,28,5,10,2,0,0,5,3,0,3,0,1,1,0.357,0.419,0.429,12,0,1,2028,1,0,0.0,0,0,0,,,0,2,0,0,0,2,4,0,0,,,,,,2.0,,39,43,77,,,56.0,56.0,17,8,1,0,0.962,0,0.0,26,26,4.017857142857143,Team,255,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,2,12,1,1,1,26,24,0,2,1,0,0,0,2,0,4,0,0,0,0.083,0.154,0.125,3,0,0,80,0,1,5.0,0,0,0,,,0,10,5,5,0,3,3,0,0,,,,,,1.0,,39,53,90,,,55.2,55.667,18,8,0,3,1.0,1,1.0,26,26,4.203567643307525,Team,256,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,13,1,1,1,33,30,3,6,1,0,0,2,3,0,6,0,0,0,0.2,0.273,0.233,7,0,0,678,0,1,1.972,0,0,0,,,0,9,4,2,0,0,3,0,0,,,,,,inf,,39,28,70,,,64.0,64.0,19,8,2,0,0.931,0,0.0,29,29,3.796875,Team,261,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,13,1,1,1,32,31,4,9,1,0,0,3,0,0,3,0,0,0,0.29,0.281,0.323,10,1,0,1404,1,0,1.75,0,0,0,,,0,6,3,2,0,3,6,0,1,,,,,,2.0,,39,53,92,,,64.0,64.0,16,5,1,0,0.955,0,0.0,22,22,2.953125,Team,260,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,14,1,1,1,32,30,3,10,2,0,1,3,2,0,3,0,0,0,0.333,0.375,0.5,15,0,0,458,0,1,7.0,0,0,0,,,0,7,7,6,4,1,3,1,0,,,,,,3.0,,39,30,62,,,48.0,48.0,15,7,1,0,0.957,0,0.0,23,23,4.125,Team,259,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,14,1,1,1,28,26,7,7,0,0,4,6,1,1,3,0,0,0,0.269,0.321,0.731,19,0,0,1780,1,0,3.0,0,1,0,,,0,10,3,3,1,2,3,0,0,,,,,,1.5,,39,36,76,,,56.0,56.0,18,9,0,2,1.0,0,0.0,27,27,4.339285714285714,Team,260,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,15,1,1,1,29,27,1,6,1,0,0,1,1,1,10,0,0,0,0.222,0.276,0.259,7,0,0,268,0,1,2.333,0,0,0,,,0,7,2,2,1,5,4,1,0,,,,,,0.8,,39,48,69,,,48.0,48.0,14,8,0,0,1.0,1,0.5,22,22,4.125,Team,259,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,15,1,1,1,30,24,2,7,2,0,1,2,5,1,4,1,2,1,0.292,0.433,0.5,12,0,0,1792,1,0,1.0,0,1,0,,,0,6,1,1,0,1,10,1,0,,,,,,10.0,,39,35,75,,,56.0,56.0,11,2,0,0,1.0,0,0.0,13,13,2.0892857142857144,Team,261,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,16,1,1,1,32,30,4,8,1,1,0,4,1,0,2,2,2,0,0.267,0.29,0.367,11,0,1,460,0,1,4.667,0,0,0,,,0,9,8,4,1,4,6,1,1,,,,,,1.5,,39,52,82,,,47.2,47.667,12,2,1,0,0.933,0,0.0,15,15,2.643338158474416,Team,260,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,16,1,1,1,32,27,8,9,1,1,1,7,4,1,6,1,1,0,0.333,0.438,0.556,15,0,0,1664,1,0,4.0,0,0,0,,,0,8,4,4,0,1,2,0,0,,,,,,2.0,,39,35,78,,,55.0,55.0,19,9,1,0,0.966,0,0.0,29,29,4.581818181818182,Team,261,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,17,1,1,1,37,34,4,8,1,1,1,4,3,0,3,0,0,0,0.235,0.297,0.412,14,0,0,1408,1,0,1.75,0,0,0,,,0,10,3,2,1,2,5,0,0,,,,,,2.5,,39,42,83,,,64.0,64.0,19,8,0,2,1.0,0,0.0,27,27,3.796875,Team,260,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,17,1,1,1,35,32,3,10,1,0,1,3,2,0,5,0,0,0,0.313,0.353,0.438,14,0,1,820,0,1,1.75,0,0,0,,,0,8,4,2,1,3,3,0,0,,,,,,1.0,,39,58,87,,,64.0,64.0,21,16,2,0,0.949,0,0.0,39,39,5.203125,Team,259,1
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,18,1,1,1,45,38,6,10,1,0,1,6,3,2,8,0,0,0,0.263,0.341,0.368,14,1,1,336,0,1,5.385,0,0,0,,,0,10,10,7,3,3,3,0,0,,,,,,1.0,,39,55,106,,,80.0,80.0,25,8,0,0,1.0,0,0.0,33,33,3.7125,Team,261,0
aux_softball,v1,2022,39,0,0,,,,None,,,None,None,None None,3,18,1,1,1,41,37,10,10,1,0,3,10,3,0,3,0,0,0,0.27,0.317,0.541,20,1,0,2142,1,0,2.1,0,0,0,,,0,10,6,3,1,3,8,2,0,,,,,,2.6666666666666665,,39,59,106,,,80.0,80.0,21,14,0,0,1.0,0,0.0,35,35,3.9375,Team,259,1
